time_mean_ms,time_median_ms,gc_time_mean_ms,gc_time_median_ms,case_short,case_long,strategy,variant,language,precision,executor,use_kernelAbstractions,use_fusing
time_mean_ms,time_median_ms,gc_time_mean_ms,gc_time_median_ms,case_short,case_long,strategy,variant,language,precision,executor,use_kernelAbstractions,use_fusing
247.8867971904762,249.114278,0.0,0.0,LDC-39304000,LDC-39304000,faceBased,SOAFusedFaceBasedAssemblyThreaded-16,julia,float64,cpu,true,true
219.76777147826087,217.120093,0.0,0.0,LDC-39304000,LDC-39304000,globalFaceBased,FusedGlobalFaceBased-16,julia,float64,cpu,true,true
434.90168275,434.5010375,0.0,0.0,LDC-39304000,LDC-39304000,batchedFace,FusedBatchedFaceBased-16,julia,float64,cpu,true,true
498.87197127272725,523.706915,0.0,0.0,LDC-39304000,LDC-39304000,cellBased,FusedCellBased-16,julia,float64,cpu,true,true
time_mean_ms,time_median_ms,gc_time_mean_ms,gc_time_median_ms,case_short,case_long,strategy,variant,language,precision,executor,use_kernelAbstractions,use_fusing
134.19301886842103,135.06058,0.0,0.0,LDC-39304000,LDC-39304000,faceBased,SOAFusedFaceBasedAssemblyThreaded-64,julia,float64,cpu,true,true
139.67839577777778,141.0167325,0.0,0.0,LDC-39304000,LDC-39304000,globalFaceBased,FusedGlobalFaceBased-64,julia,float64,cpu,true,true
311.37378917647055,312.95075,0.0,0.0,LDC-39304000,LDC-39304000,batchedFace,FusedBatchedFaceBased-64,julia,float64,cpu,true,true
234.20490763636363,227.506448,0.0,0.0,LDC-39304000,LDC-39304000,cellBased,FusedCellBased-64,julia,float64,cpu,true,true
time_mean_ms,time_median_ms,gc_time_mean_ms,gc_time_median_ms,case_short,case_long,strategy,variant,language,precision,executor,use_kernelAbstractions,use_fusing
142.61697705555557,136.767063,0.0,0.0,LDC-39304000,LDC-39304000,faceBased,SOAFusedFaceBasedAssemblyThreaded-128,julia,float64,cpu,true,true
133.35347218421052,133.7321715,0.0,0.0,LDC-39304000,LDC-39304000,globalFaceBased,FusedGlobalFaceBased-128,julia,float64,cpu,true,true
336.64933633333334,334.42219,0.0,0.0,LDC-39304000,LDC-39304000,batchedFace,FusedBatchedFaceBased-128,julia,float64,cpu,true,true
161.46871570967744,161.973462,0.0,0.0,LDC-39304000,LDC-39304000,cellBased,FusedCellBased-128,julia,float64,cpu,true,true
time_mean_ms,time_median_ms,gc_time_mean_ms,gc_time_median_ms,case_short,case_long,strategy,variant,language,precision,executor,use_kernelAbstractions,use_fusing
7.567775013615734,7.555564,0.0,0.0,LDC-512000,LDC-512000,faceBased,SOAFusedFaceBasedAssembly-serial,julia,float64,cpu,true,true
9.630601780769231,9.6172495,0.0,0.0,LDC-512000,LDC-512000,globalFaceBased,FusedGlobalFaceBased-serial,julia,float64,cpu,true,true
32.303330916129035,32.247119,0.0,0.0,LDC-512000,LDC-512000,batchedFace,FusedBatchedFaceBased-serial,julia,float64,cpu,true,true
29.19594868604651,29.191195,0.0,0.0,LDC-512000,LDC-512000,cellBased,FusedCellBased-serial,julia,float64,cpu,true,true
time_mean_ms,time_median_ms,gc_time_mean_ms,gc_time_median_ms,case_short,case_long,strategy,variant,language,precision,executor,use_kernelAbstractions,use_fusing
17.45193155400697,17.368017,0.0,0.0,LDC-512000,LDC-512000,faceBased,SOAFusedFaceBasedAssemblyThreaded-2,julia,float64,cpu,true,true
29.38925470760234,30.007144,0.0,0.0,LDC-512000,LDC-512000,globalFaceBased,FusedGlobalFaceBased-2,julia,float64,cpu,true,true
20.603450164609054,20.550928,0.0,0.0,LDC-512000,LDC-512000,batchedFace,FusedBatchedFaceBased-2,julia,float64,cpu,true,true
37.55378032835821,38.012674,0.0,0.0,LDC-512000,LDC-512000,cellBased,FusedCellBased-2,julia,float64,cpu,true,true
time_mean_ms,time_median_ms,gc_time_mean_ms,gc_time_median_ms,case_short,case_long,strategy,variant,language,precision,executor,use_kernelAbstractions,use_fusing
23.619315929245282,23.947697,0.0,0.0,LDC-512000,LDC-512000,faceBased,SOAFusedFaceBasedAssemblyThreaded-4,julia,float64,cpu,true,true
23.7461743507109,24.226688,0.0,0.0,LDC-512000,LDC-512000,globalFaceBased,FusedGlobalFaceBased-4,julia,float64,cpu,true,true
15.071923072289156,15.17357,0.0,0.0,LDC-512000,LDC-512000,batchedFace,FusedBatchedFaceBased-4,julia,float64,cpu,true,true
30.95649487037037,30.981409,0.0,0.0,LDC-512000,LDC-512000,cellBased,FusedCellBased-4,julia,float64,cpu,true,true
time_mean_ms,time_median_ms,gc_time_mean_ms,gc_time_median_ms,case_short,case_long,strategy,variant,language,precision,executor,use_kernelAbstractions,use_fusing
15.475002336419754,15.9717175,0.0,0.0,LDC-512000,LDC-512000,faceBased,SOAFusedFaceBasedAssemblyThreaded-8,julia,float64,cpu,true,true
