case,cells,time_us,strategy,executor,julia_or_neon,threads,node
LDC_N170,4913000.0,47458.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N170,4913000.0,47443.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N170,4913000.0,47446.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N170,4913000.0,149836.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N170,4913000.0,149834.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N170,4913000.0,149806.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N180,5832000.0,55844.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N180,5832000.0,55825.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N180,5832000.0,55755.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N180,5832000.0,149880.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N180,5832000.0,149906.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N180,5832000.0,149880.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N280,21952000.0,199739.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N280,21952000.0,199713.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N280,21952000.0,199643.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N280,21952000.0,577682.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N280,21952000.0,577732.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N280,21952000.0,577684.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N190,6859000.0,65347.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N190,6859000.0,65325.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N190,6859000.0,65340.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N190,6859000.0,167668.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N190,6859000.0,167759.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N190,6859000.0,167645.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N200,8000000.0,75730.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N200,8000000.0,75547.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N200,8000000.0,75526.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N200,8000000.0,197884.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N200,8000000.0,197748.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N200,8000000.0,197678.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N300,27000000.0,243980.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N300,27000000.0,243971.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N300,27000000.0,243944.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N300,27000000.0,636035.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N300,27000000.0,635969.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N300,27000000.0,635981.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N220,10648000.0,99674.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N220,10648000.0,99671.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N220,10648000.0,99624.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N220,10648000.0,259208.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N220,10648000.0,259373.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N220,10648000.0,258990.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N240,13824000.0,128238.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N240,13824000.0,128295.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N240,13824000.0,128211.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N240,13824000.0,342440.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N240,13824000.0,342522.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N240,13824000.0,342564.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N320,32768000.0,299917.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N320,32768000.0,299858.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N320,32768000.0,300027.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N320,32768000.0,839873.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N320,32768000.0,840129.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N320,32768000.0,839777.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N260,17576000.0,161746.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N260,17576000.0,161525.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N260,17576000.0,161724.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N260,17576000.0,432703.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N260,17576000.0,432635.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N260,17576000.0,432760.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N280,21952000.0,201269.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N280,21952000.0,201201.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N280,21952000.0,200782.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N280,21952000.0,583043.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N280,21952000.0,583541.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N280,21952000.0,583292.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N340,39304000.0,352644.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N340,39304000.0,352514.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N340,39304000.0,352462.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N340,39304000.0,1002572.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N340,39304000.0,1001969.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N340,39304000.0,1001714.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N300,27000000.0,245337.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N300,27000000.0,246141.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N300,27000000.0,245184.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N300,27000000.0,640874.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N300,27000000.0,640744.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N300,27000000.0,641879.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N360,46656000.0,418395.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N360,46656000.0,418310.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N360,46656000.0,418356.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N360,46656000.0,1091355.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N360,46656000.0,1091292.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N360,46656000.0,1091232.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N320,32768000.0,301524.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N320,32768000.0,302737.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N320,32768000.0,302322.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N320,32768000.0,848569.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N320,32768000.0,848252.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N320,32768000.0,848492.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N380,54872000.0,490290.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N380,54872000.0,490273.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N380,54872000.0,490272.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N380,54872000.0,1426677.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N380,54872000.0,1426889.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N380,54872000.0,1426698.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N340,39304000.0,356545.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N340,39304000.0,356612.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N340,39304000.0,356988.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N340,39304000.0,1013631.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N340,39304000.0,1013333.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N340,39304000.0,1014696.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N400,64000000.0,571802.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N400,64000000.0,571545.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N400,64000000.0,571569.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N400,64000000.0,1811725.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N400,64000000.0,1811972.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N400,64000000.0,1811796.0,Face-Based,GPU,NeoN,,gpu-nvidia-h200
LDC_N360,46656000.0,421835.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N360,46656000.0,422338.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N360,46656000.0,423507.0,Cell-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N360,46656000.0,1106033.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N360,46656000.0,1105639.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
LDC_N360,46656000.0,1107087.0,Face-Based,GPU,NeoN,,gpu-nvidia-h100
,,,,,,,
LDC_N360,46656000.0,140643.0,Cell-Based,GPU,NeoN + Julia,,gpu-nvidia-h100
LDC_N360,46656000.0,133839.0,Cell-Based,GPU,NeoN + Julia,,gpu-nvidia-h100
LDC_N360,46656000.0,131636.0,Cell-Based,GPU,NeoN + Julia,,gpu-nvidia-h100
LDC_N360,46656000.0,114326.0,Global Face-Based,GPU,NeoN + Julia,,gpu-nvidia-h100
LDC_N360,46656000.0,113794.0,Global Face-Based,GPU,NeoN + Julia,,gpu-nvidia-h100
LDC_N360,46656000.0,113772.0,Global Face-Based,GPU,NeoN + Julia,,gpu-nvidia-h100
LDC_N360,46656000.0,112507.0,Face-Based,GPU,NeoN + Julia,,gpu-nvidia-h100
LDC_N360,46656000.0,111899.0,Face-Based,GPU,NeoN + Julia,,gpu-nvidia-h100
LDC_N360,46656000.0,111906.0,Face-Based,GPU,NeoN + Julia,,gpu-nvidia-h100
,,,,,,,
LDC_N380,54872000.0,,Cell-Based,GPU,NeoN + Julia,,
LDC_N380,54872000.0,,Cell-Based,GPU,NeoN + Julia,,
LDC_N380,54872000.0,,Cell-Based,GPU,NeoN + Julia,,
LDC_N380,54872000.0,,Global Face-Based,GPU,NeoN + Julia,,
LDC_N380,54872000.0,,Global Face-Based,GPU,NeoN + Julia,,
LDC_N380,54872000.0,,Global Face-Based,GPU,NeoN + Julia,,
LDC_N380,54872000.0,,Face-Based,GPU,NeoN + Julia,,
LDC_N380,54872000.0,,Face-Based,GPU,NeoN + Julia,,
LDC_N380,54872000.0,,Face-Based,GPU,NeoN + Julia,,
