case,cells,time_us,strategy,executor,julia_or_neon,threads,node,nnz
LDC_N280,21952000.0,19060.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,153193600.0
LDC_N280,21952000.0,19415.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,153193600.0
LDC_N280,21952000.0,47113.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,153193600.0
LDC_N280,21952000.0,47052.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,153193600.0
LDC_N280,21952000.0,47088.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,153193600.0
LDC_N340,39304000.0,33675.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,274434400.0
LDC_N340,39304000.0,33643.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,274434400.0
LDC_N340,39304000.0,34341.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,274434400.0
LDC_N340,39304000.0,86131.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,274434400.0
LDC_N340,39304000.0,86090.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,274434400.0
LDC_N340,39304000.0,86099.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,274434400.0
LDC_N300,27000000.0,23427.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,188460000.0
LDC_N300,27000000.0,23339.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,188460000.0
LDC_N300,27000000.0,23839.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,188460000.0
LDC_N300,27000000.0,52440.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,188460000.0
LDC_N300,27000000.0,52389.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,188460000.0
LDC_N300,27000000.0,52345.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,188460000.0
LDC_N360,46656000.0,40026.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,325814400.0
LDC_N360,46656000.0,39872.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,325814400.0
LDC_N360,46656000.0,41786.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,325814400.0
LDC_N360,46656000.0,94787.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,325814400.0
LDC_N360,46656000.0,94760.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,325814400.0
LDC_N360,46656000.0,94719.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,325814400.0
LDC_N320,32768000.0,29575.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,228761600.0
LDC_N320,32768000.0,29537.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,228761600.0
LDC_N320,32768000.0,29589.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,228761600.0
LDC_N320,32768000.0,76060.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,228761600.0
LDC_N320,32768000.0,76218.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,228761600.0
LDC_N320,32768000.0,76189.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,228761600.0
LDC_N380,54872000.0,47181.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,383237600.0
LDC_N380,54872000.0,48025.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,383237600.0
LDC_N380,54872000.0,48214.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,383237600.0
LDC_N380,54872000.0,128704.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,383237600.0
LDC_N380,54872000.0,128675.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,383237600.0
LDC_N380,54872000.0,128677.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,383237600.0
LDC_N340,39304000.0,34156.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,274434400.0
LDC_N340,39304000.0,34794.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,274434400.0
LDC_N340,39304000.0,34102.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,274434400.0
LDC_N340,39304000.0,87630.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,274434400.0
LDC_N340,39304000.0,87687.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,274434400.0
LDC_N340,39304000.0,87728.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,274434400.0
LDC_N400,64000000.0,55178.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,447040000.0
LDC_N400,64000000.0,55097.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,447040000.0
LDC_N400,64000000.0,55270.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h200,447040000.0
LDC_N400,64000000.0,160630.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,447040000.0
LDC_N400,64000000.0,160705.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,447040000.0
LDC_N400,64000000.0,160592.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h200,447040000.0
LDC_N360,46656000.0,40604.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,325814400.0
LDC_N360,46656000.0,41670.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,325814400.0
LDC_N360,46656000.0,40590.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,325814400.0
LDC_N360,46656000.0,95612.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,325814400.0
LDC_N360,46656000.0,95654.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,325814400.0
LDC_N360,46656000.0,95642.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,325814400.0
LDC_N380,54872000.0,47704.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,383237600.0
LDC_N380,54872000.0,47812.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,383237600.0
LDC_N380,54872000.0,47971.0,Fused Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,383237600.0
LDC_N380,54872000.0,131849.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,383237600.0
LDC_N380,54872000.0,131897.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,383237600.0
LDC_N380,54872000.0,132041.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,383237600.0
LDC_N10,1000.0,577.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,6400.0
LDC_N10,1000.0,271.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,6400.0
LDC_N10,1000.0,249.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,6400.0
LDC_N20,8000.0,593.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,53600.0
LDC_N20,8000.0,275.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,53600.0
LDC_N20,8000.0,248.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,53600.0
LDC_N10,1000.0,550.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,6400.0
LDC_N10,1000.0,361.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,6400.0
LDC_N10,1000.0,322.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,6400.0
LDC_N30,27000.0,581.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,183600.0
LDC_N30,27000.0,288.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,183600.0
LDC_N30,27000.0,263.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,183600.0
LDC_N20,8000.0,571.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,53600.0
LDC_N20,8000.0,349.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,53600.0
LDC_N20,8000.0,329.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,53600.0
LDC_N40,64000.0,822.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,438400.0
LDC_N40,64000.0,506.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,438400.0
LDC_N40,64000.0,479.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,438400.0
LDC_N30,27000.0,626.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,183600.0
LDC_N30,27000.0,386.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,183600.0
LDC_N30,27000.0,606.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,183600.0
LDC_N50,125000.0,850.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,860000.0
LDC_N50,125000.0,534.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,860000.0
LDC_N50,125000.0,519.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,860000.0
LDC_N40,64000.0,759.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,438400.0
LDC_N40,64000.0,532.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,438400.0
LDC_N40,64000.0,517.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,438400.0
LDC_N60,216000.0,1021.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,1490400.0
LDC_N60,216000.0,711.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,1490400.0
LDC_N60,216000.0,680.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,1490400.0
LDC_N70,343000.0,1049.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,2371600.0
LDC_N70,343000.0,742.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,2371600.0
LDC_N70,343000.0,715.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,2371600.0
LDC_N50,125000.0,823.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,860000.0
LDC_N50,125000.0,582.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,860000.0
LDC_N50,125000.0,553.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,860000.0
LDC_N80,512000.0,1157.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,3545600.0
LDC_N80,512000.0,865.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,3545600.0
LDC_N80,512000.0,843.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,3545600.0
LDC_N60,216000.0,1046.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,1490400.0
LDC_N60,216000.0,1127.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,1490400.0
LDC_N60,216000.0,871.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,1490400.0
LDC_N90,729000.0,1283.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,5054400.0
LDC_N90,729000.0,984.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,5054400.0
LDC_N90,729000.0,967.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,5054400.0
LDC_N70,343000.0,1055.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,2371600.0
LDC_N70,343000.0,846.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,2371600.0
LDC_N70,343000.0,832.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,2371600.0
LDC_N100,1000000.0,1453.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,6940000.0
LDC_N100,1000000.0,1174.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,6940000.0
LDC_N100,1000000.0,1120.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,6940000.0
LDC_N80,512000.0,1088.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,3545600.0
LDC_N80,512000.0,948.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,3545600.0
LDC_N80,512000.0,1051.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,3545600.0
LDC_N110,1331000.0,1630.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,9244400.0
LDC_N110,1331000.0,1391.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,9244400.0
LDC_N110,1331000.0,1350.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,9244400.0
LDC_N90,729000.0,1230.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,5054400.0
LDC_N90,729000.0,1082.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,5054400.0
LDC_N90,729000.0,1068.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,5054400.0
LDC_N120,1728000.0,1886.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,12009600.0
LDC_N120,1728000.0,1628.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,12009600.0
LDC_N120,1728000.0,1550.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,12009600.0
LDC_N100,1000000.0,1398.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,6940000.0
LDC_N100,1000000.0,1260.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,6940000.0
LDC_N100,1000000.0,1231.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,6940000.0
LDC_N130,2197000.0,2158.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,15277600.0
LDC_N130,2197000.0,1883.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,15277600.0
LDC_N130,2197000.0,1806.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,15277600.0
LDC_N110,1331000.0,1807.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,9244400.0
LDC_N110,1331000.0,1462.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,9244400.0
LDC_N110,1331000.0,1372.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,9244400.0
LDC_N140,2744000.0,2411.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,19090400.0
LDC_N140,2744000.0,2130.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,19090400.0
LDC_N140,2744000.0,2103.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,19090400.0
LDC_N120,1728000.0,1750.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,12009600.0
LDC_N120,1728000.0,1681.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,12009600.0
LDC_N120,1728000.0,1583.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,12009600.0
LDC_N150,3375000.0,2879.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,23490000.0
LDC_N150,3375000.0,2602.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,23490000.0
LDC_N150,3375000.0,2579.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,23490000.0
LDC_N130,2197000.0,2268.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,15277600.0
LDC_N130,2197000.0,1893.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,15277600.0
LDC_N130,2197000.0,1839.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,15277600.0
LDC_N160,4096000.0,3326.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,28518400.0
LDC_N160,4096000.0,3019.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,28518400.0
LDC_N160,4096000.0,2995.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,28518400.0
LDC_N140,2744000.0,2332.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,19090400.0
LDC_N140,2744000.0,2215.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,19090400.0
LDC_N140,2744000.0,2171.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,19090400.0
LDC_N170,4913000.0,3746.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,34217600.0
LDC_N170,4913000.0,3450.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,34217600.0
LDC_N170,4913000.0,3430.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,34217600.0
LDC_N150,3375000.0,2780.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,23490000.0
LDC_N150,3375000.0,2671.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,23490000.0
LDC_N150,3375000.0,2599.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,23490000.0
LDC_N180,5832000.0,4221.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,40629600.0
LDC_N180,5832000.0,3936.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,40629600.0
LDC_N180,5832000.0,3923.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,40629600.0
LDC_N160,4096000.0,3190.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,28518400.0
LDC_N160,4096000.0,3074.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,28518400.0
LDC_N160,4096000.0,3024.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,28518400.0
LDC_N190,6859000.0,4775.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,47796400.0
LDC_N190,6859000.0,4510.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,47796400.0
LDC_N190,6859000.0,4470.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,47796400.0
LDC_N170,4913000.0,3639.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,34217600.0
LDC_N170,4913000.0,3465.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,34217600.0
LDC_N170,4913000.0,3477.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,34217600.0
LDC_N200,8000000.0,5368.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,55760000.0
LDC_N200,8000000.0,5115.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,55760000.0
LDC_N200,8000000.0,5068.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,55760000.0
LDC_N180,5832000.0,4058.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,40629600.0
LDC_N180,5832000.0,3923.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,40629600.0
LDC_N180,5832000.0,3913.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,40629600.0
LDC_N220,10648000.0,6806.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,74245600.0
LDC_N220,10648000.0,6579.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,74245600.0
LDC_N220,10648000.0,6544.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,74245600.0
LDC_N190,6859000.0,4598.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,47796400.0
LDC_N190,6859000.0,4488.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,47796400.0
LDC_N190,6859000.0,4481.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,47796400.0
LDC_N200,8000000.0,5211.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,55760000.0
LDC_N200,8000000.0,5099.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,55760000.0
LDC_N200,8000000.0,5067.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,55760000.0
LDC_N240,13824000.0,8579.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,96422400.0
LDC_N240,13824000.0,8425.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,96422400.0
LDC_N240,13824000.0,8403.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,96422400.0
LDC_N220,10648000.0,6632.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,74245600.0
LDC_N220,10648000.0,6480.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,74245600.0
LDC_N220,10648000.0,6459.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,74245600.0
LDC_N260,17576000.0,10716.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,122626400.0
LDC_N260,17576000.0,10602.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,122626400.0
LDC_N260,17576000.0,10576.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,122626400.0
LDC_N240,13824000.0,8411.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,96422400.0
LDC_N240,13824000.0,8342.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,96422400.0
LDC_N240,13824000.0,8325.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,96422400.0
LDC_N280,21952000.0,13272.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,153193600.0
LDC_N280,21952000.0,13198.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,153193600.0
LDC_N280,21952000.0,13208.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,153193600.0
LDC_N260,17576000.0,10527.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,122626400.0
LDC_N260,17576000.0,10463.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,122626400.0
LDC_N260,17576000.0,10449.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,122626400.0
LDC_N300,27000000.0,16464.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,188460000.0
LDC_N300,27000000.0,16369.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,188460000.0
LDC_N300,27000000.0,16353.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,188460000.0
LDC_N280,21952000.0,13139.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,153193600.0
LDC_N280,21952000.0,13106.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,153193600.0
LDC_N280,21952000.0,13082.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,153193600.0
LDC_N320,32768000.0,20276.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,228761600.0
LDC_N320,32768000.0,20228.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,228761600.0
LDC_N320,32768000.0,20189.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,228761600.0
LDC_N300,27000000.0,16293.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,188460000.0
LDC_N300,27000000.0,16226.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,188460000.0
LDC_N300,27000000.0,16183.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,188460000.0
LDC_N340,39304000.0,24738.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,274434400.0
LDC_N340,39304000.0,24621.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,274434400.0
LDC_N340,39304000.0,24663.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,274434400.0
LDC_N320,32768000.0,20069.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,228761600.0
LDC_N320,32768000.0,20007.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,228761600.0
LDC_N320,32768000.0,20010.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,228761600.0
LDC_N360,46656000.0,29763.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,325814400.0
LDC_N360,46656000.0,29693.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,325814400.0
LDC_N360,46656000.0,29638.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,325814400.0
LDC_N340,39304000.0,24469.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,274434400.0
LDC_N340,39304000.0,24463.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,274434400.0
LDC_N340,39304000.0,24459.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,274434400.0
LDC_N380,54872000.0,35220.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,383237600.0
LDC_N380,54872000.0,35075.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,383237600.0
LDC_N380,54872000.0,35066.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,383237600.0
LDC_N360,46656000.0,29479.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,325814400.0
LDC_N360,46656000.0,29410.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,325814400.0
LDC_N360,46656000.0,29401.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,325814400.0
LDC_N400,64000000.0,41128.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,447040000.0
LDC_N400,64000000.0,40987.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,447040000.0
LDC_N400,64000000.0,41003.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h200,447040000.0
LDC_N380,54872000.0,34854.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,383237600.0
LDC_N380,54872000.0,34814.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,383237600.0
LDC_N380,54872000.0,34812.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,383237600.0
LDC_N400,64000000.0,40712.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,447040000.0
LDC_N400,64000000.0,40761.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,447040000.0
LDC_N400,64000000.0,40808.0,Global Face-Based,GPU,JuNe,1.0,gpu-nvidia-h100,447040000.0
LDC_N380,54872000.0,68723.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,383237600.0
LDC_N380,54872000.0,68988.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,383237600.0
LDC_N380,54872000.0,69115.0,Cell-Based,GPU,NeoN,1.0,gpu-nvidia-h100,383237600.0
LDC_N380,54872000.0,132887.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,383237600.0
LDC_N380,54872000.0,132043.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,383237600.0
LDC_N380,54872000.0,132106.0,Global Face-Based,GPU,NeoN,1.0,gpu-nvidia-h100,383237600.0
LDC_N380,54872000.0,5289552.0,Cell-Based,GPU,JuNe,1.0,gpu-nvidia-h100,383237600.0
