time_mean_ms,time_median_ms,gc_time_mean_ms,gc_time_median_ms,case,case_long,strategy,variant,language,precision,executor,use_kernelAbstractions,use_fusing,Threads
1.956735037964775,1.984308,0.0,0.0,LDC-343000,LDC-343000,globalFaceBased,Fused,julia,float64,cpu,true,true,16
1.6160556081474298,1.614229,0.0,0.0,LDC-343000,LDC-343000,batchedFace,HardCodedCDF,julia,float64,cpu,true,true,16
1.61746967605178,1.616723,0.0,0.0,LDC-343000,LDC-343000,batchedFace,DynamicUpwind,julia,float64,cpu,true,true,16
1.7526693089060308,1.74975,0.0,0.0,LDC-343000,LDC-343000,batchedFace,PrecalculatedWeightsUpwind,julia,float64,cpu,true,true,16
1.6235324884702826,1.615361,0.0,0.0,LDC-343000,LDC-343000,batchedFace,DynamicCDF,julia,float64,cpu,true,true,16
1.7488178610916725,1.7431865,0.0,0.0,LDC-343000,LDC-343000,batchedFace,PrecalculatedWeightsCDF,julia,float64,cpu,true,true,16
1.610866095069288,1.609873,0.0,0.0,LDC-343000,LDC-343000,batchedFace,HardCodedUpwind,julia,float64,cpu,true,true,16
2.2238969550711745,2.2191615,0.0,0.0,LDC-343000,LDC-343000,batchedFace,Fused,julia,float64,cpu,true,true,16
2.944012171378092,2.936216,0.0855991819787986,0.0,LDC-343000,LDC-343000,cellBased,HardCodedCDF,julia,float64,cpu,true,true,16
2.950077191150443,2.944648,0.08805438230088496,0.0,LDC-343000,LDC-343000,cellBased,DynamicUpwind,julia,float64,cpu,true,true,16
3.030888687878788,3.034962,0.0852775587878788,0.0,LDC-343000,LDC-343000,cellBased,PrecalculatedWeightsUpwind,julia,float64,cpu,true,true,16
2.977211873214286,2.972737,0.08644617202380953,0.0,LDC-343000,LDC-343000,cellBased,DynamicCDF,julia,float64,cpu,true,true,16
3.0422900972644373,3.042393,0.08707582006079027,0.0,LDC-343000,LDC-343000,cellBased,PrecalculatedWeightsCDF,julia,float64,cpu,true,true,16
2.9297742893966023,2.92415,0.08741974926772114,0.0,LDC-343000,LDC-343000,cellBased,HardCodedUpwind,julia,float64,cpu,true,true,16
2.863253403207331,2.8779115,0.08746945360824743,0.0,LDC-343000,LDC-343000,cellBased,Fused,julia,float64,cpu,true,true,16
0.37124777620000005,0.3053295,0.010121776099999999,0.0,LDC-343000,LDC-343000,faceBased,HardCodedCDF,julia,float64,cpu,true,true,32
0.4203835737,0.460142,0.010838816000000001,0.0,LDC-343000,LDC-343000,faceBased,DynamicUpwind,julia,float64,cpu,true,true,32
0.3949970775,0.4485915,0.0112245763,0.0,LDC-343000,LDC-343000,faceBased,PrecalculatedWeightsUpwind,julia,float64,cpu,true,true,32
0.386277997,0.4397945,0.0112509776,0.0,LDC-343000,LDC-343000,faceBased,DynamicCDF,julia,float64,cpu,true,true,32
0.383503076,0.437582,0.0112654554,0.0,LDC-343000,LDC-343000,faceBased,PrecalculatedWeightsCDF,julia,float64,cpu,true,true,32
0.36483975329999996,0.289278,0.0113900687,0.0,LDC-343000,LDC-343000,faceBased,HardCodedUpwind,julia,float64,cpu,true,true,32
0.3722070537,0.2994315,0.0115766132,0.0,LDC-343000,LDC-343000,faceBased,Fused,julia,float64,cpu,true,true,32
0.7227879405123752,0.722874,0.0,0.0,LDC-343000,LDC-343000,globalFaceBased,HardCodedCDF,julia,float64,cpu,true,true,32
0.6934243037078184,0.686624,0.0,0.0,LDC-343000,LDC-343000,globalFaceBased,DynamicUpwind,julia,float64,cpu,true,true,32
0.7358733585322723,0.732282,0.0,0.0,LDC-343000,LDC-343000,globalFaceBased,PrecalculatedWeightsUpwind,julia,float64,cpu,true,true,32
0.7316831460805862,0.732096,0.0,0.0,LDC-343000,LDC-343000,globalFaceBased,DynamicCDF,julia,float64,cpu,true,true,32
0.7393411918862897,0.7366925,0.0,0.0,LDC-343000,LDC-343000,globalFaceBased,PrecalculatedWeightsCDF,julia,float64,cpu,true,true,32
0.702938274531888,0.696337,0.0,0.0,LDC-343000,LDC-343000,globalFaceBased,HardCodedUpwind,julia,float64,cpu,true,true,32
1.5022972098616958,1.5016245,0.0,0.0,LDC-343000,LDC-343000,globalFaceBased,Fused,julia,float64,cpu,true,true,32
1.59573418550447,1.5710195,0.025951485312899106,0.0,LDC-343000,LDC-343000,batchedFace,HardCodedCDF,julia,float64,cpu,true,true,32
1.5722993014474511,1.5454345,0.028720900566393957,0.0,LDC-343000,LDC-343000,batchedFace,DynamicUpwind,julia,float64,cpu,true,true,32
1.6852838519392916,1.662926,0.02665014873524452,0.0,LDC-343000,LDC-343000,batchedFace,PrecalculatedWeightsUpwind,julia,float64,cpu,true,true,32
1.5770134786999053,1.543002,0.03347714673398548,0.0,LDC-343000,LDC-343000,batchedFace,DynamicCDF,julia,float64,cpu,true,true,32
1.6878780685579198,1.66544,0.026872708882134416,0.0,LDC-343000,LDC-343000,batchedFace,PrecalculatedWeightsCDF,julia,float64,cpu,true,true,32
1.5783519181933037,1.539191,0.03349096999368288,0.0,LDC-343000,LDC-343000,batchedFace,HardCodedUpwind,julia,float64,cpu,true,true,32
2.4111851722141826,2.431773,0.0,0.0,LDC-343000,LDC-343000,batchedFace,Fused,julia,float64,cpu,true,true,32
1.4004318147421526,1.317346,0.08115095992152467,0.0,LDC-343000,LDC-343000,cellBased,HardCodedCDF,julia,float64,cpu,true,true,32
1.5917797601146861,1.544984,0.08571338260592545,0.0,LDC-343000,LDC-343000,cellBased,DynamicUpwind,julia,float64,cpu,true,true,32
1.50884527294686,1.427608,0.08637762801932368,0.0,LDC-343000,LDC-343000,cellBased,PrecalculatedWeightsUpwind,julia,float64,cpu,true,true,32
1.450917193379791,1.367625,0.08627520470383276,0.0,LDC-343000,LDC-343000,cellBased,DynamicCDF,julia,float64,cpu,true,true,32
1.5028181254135338,1.424358,0.08657311669172933,0.0,LDC-343000,LDC-343000,cellBased,PrecalculatedWeightsCDF,julia,float64,cpu,true,true,32
1.433955035304248,1.353961,0.08551618972445466,0.0,LDC-343000,LDC-343000,cellBased,HardCodedUpwind,julia,float64,cpu,true,true,32
1.426307200685127,1.343547,0.08639562946046246,0.0,LDC-343000,LDC-343000,cellBased,Fused,julia,float64,cpu,true,true,32
43.28437960344828,48.5451585,0.0,0.0,LDC-343000,LDC-343000,faceBased,HardCodedCDF,julia,float64,cpu,true,true,128
42.24247287394958,44.736432,0.0,0.0,LDC-343000,LDC-343000,faceBased,DynamicUpwind,julia,float64,cpu,true,true,128
37.73412906766917,41.698706,0.0,0.0,LDC-343000,LDC-343000,faceBased,PrecalculatedWeightsUpwind,julia,float64,cpu,true,true,128
37.18309951111111,41.848482,0.0,0.0,LDC-343000,LDC-343000,faceBased,DynamicCDF,julia,float64,cpu,true,true,128
40.712933902439026,43.079213,0.0,0.0,LDC-343000,LDC-343000,faceBased,PrecalculatedWeightsCDF,julia,float64,cpu,true,true,128
39.978947896825396,42.655817,0.0,0.0,LDC-343000,LDC-343000,faceBased,HardCodedUpwind,julia,float64,cpu,true,true,128
39.091876728682166,42.42889,0.0,0.0,LDC-343000,LDC-343000,faceBased,Fused,julia,float64,cpu,true,true,128
17.89516383928571,21.0199875,0.0,0.0,LDC-343000,LDC-343000,globalFaceBased,HardCodedCDF,julia,float64,cpu,true,true,128
17.67383441342756,21.330734,0.0,0.0,LDC-343000,LDC-343000,globalFaceBased,DynamicUpwind,julia,float64,cpu,true,true,128
18.742046460674157,21.264454,0.0,0.0,LDC-343000,LDC-343000,globalFaceBased,PrecalculatedWeightsUpwind,julia,float64,cpu,true,true,128
20.417761236734695,22.151053,0.0,0.0,LDC-343000,LDC-343000,globalFaceBased,DynamicCDF,julia,float64,cpu,true,true,128
20.810606821576762,22.049713,0.0,0.0,LDC-343000,LDC-343000,globalFaceBased,PrecalculatedWeightsCDF,julia,float64,cpu,true,true,128
21.400127252136752,22.380093,0.0,0.0,LDC-343000,LDC-343000,globalFaceBased,HardCodedUpwind,julia,float64,cpu,true,true,128
19.95650207569721,22.189406,0.0,0.0,LDC-343000,LDC-343000,globalFaceBased,Fused,julia,float64,cpu,true,true,128
128.80392066666667,136.874611,0.0,0.0,LDC-343000,LDC-343000,batchedFace,HardCodedCDF,julia,float64,cpu,true,true,128
111.30023913333333,114.648165,0.0,0.0,LDC-343000,LDC-343000,batchedFace,DynamicUpwind,julia,float64,cpu,true,true,128
139.3513115277778,152.7905465,0.0,0.0,LDC-343000,LDC-343000,batchedFace,PrecalculatedWeightsUpwind,julia,float64,cpu,true,true,128
130.1832463846154,133.827291,0.0,0.0,LDC-343000,LDC-343000,batchedFace,DynamicCDF,julia,float64,cpu,true,true,128
122.8856046097561,127.732673,0.0,0.0,LDC-343000,LDC-343000,batchedFace,PrecalculatedWeightsCDF,julia,float64,cpu,true,true,128
140.59690455555554,149.829671,0.0,0.0,LDC-343000,LDC-343000,batchedFace,HardCodedUpwind,julia,float64,cpu,true,true,128
132.33492936842106,137.329561,0.0,0.0,LDC-343000,LDC-343000,batchedFace,Fused,julia,float64,cpu,true,true,128
18.11106640433213,21.595108,0.0,0.0,LDC-343000,LDC-343000,cellBased,HardCodedCDF,julia,float64,cpu,true,true,128
19.304288715384615,21.9725625,0.0,0.0,LDC-343000,LDC-343000,cellBased,DynamicUpwind,julia,float64,cpu,true,true,128
16.51549496369637,20.570429,0.0,0.0,LDC-343000,LDC-343000,cellBased,PrecalculatedWeightsUpwind,julia,float64,cpu,true,true,128
16.712243206666667,20.895847,0.0,0.0,LDC-343000,LDC-343000,cellBased,DynamicCDF,julia,float64,cpu,true,true,128
19.609212552941177,22.084731,0.0,0.0,LDC-343000,LDC-343000,cellBased,PrecalculatedWeightsCDF,julia,float64,cpu,true,true,128
19.5772486796875,22.013829,0.0,0.0,LDC-343000,LDC-343000,cellBased,HardCodedUpwind,julia,float64,cpu,true,true,128
18.70949956716418,21.6297255,0.0,0.0,LDC-343000,LDC-343000,cellBased,Fused,julia,float64,cpu,true,true,128
0.7715734955233097,0.771251,0.0,0.0,LDC-3375000,LDC-3375000,faceBased,HardCodedCDF,julia,float64,cpu,true,true,1
0.7668189914084075,0.766504,0.0,0.0,LDC-3375000,LDC-3375000,faceBased,DynamicUpwind,julia,float64,cpu,true,true,1
0.7657805848015933,0.765443,0.0,0.0,LDC-3375000,LDC-3375000,faceBased,PrecalculatedWeightsUpwind,julia,float64,cpu,true,true,1
0.7742076293771304,0.773033,0.0,0.0,LDC-3375000,LDC-3375000,faceBased,DynamicCDF,julia,float64,cpu,true,true,1
0.7664627513803681,0.766313,0.0,0.0,LDC-3375000,LDC-3375000,faceBased,PrecalculatedWeightsCDF,julia,float64,cpu,true,true,1
0.7707100868425112,0.770229,0.0,0.0,LDC-3375000,LDC-3375000,faceBased,HardCodedUpwind,julia,float64,cpu,true,true,1
0.7472611078211455,0.746947,0.0,0.0,LDC-3375000,LDC-3375000,faceBased,Fused,julia,float64,cpu,true,true,1
50.899991030303035,50.904973,0.0,0.0,LDC-3375000,LDC-3375000,globalFaceBased,HardCodedCDF,julia,float64,cpu,true,true,1
49.10444649019608,49.0592405,0.0,0.0,LDC-3375000,LDC-3375000,globalFaceBased,DynamicUpwind,julia,float64,cpu,true,true,1
54.62008538043478,54.565004,0.0,0.0,LDC-3375000,LDC-3375000,globalFaceBased,PrecalculatedWeightsUpwind,julia,float64,cpu,true,true,1
50.754242454545455,50.72874,0.0,0.0,LDC-3375000,LDC-3375000,globalFaceBased,DynamicCDF,julia,float64,cpu,true,true,1
54.644976130434785,54.5856325,0.0,0.0,LDC-3375000,LDC-3375000,globalFaceBased,PrecalculatedWeightsCDF,julia,float64,cpu,true,true,1
49.272004754901964,49.161376,0.0,0.0,LDC-3375000,LDC-3375000,globalFaceBased,HardCodedUpwind,julia,float64,cpu,true,true,1
46.05238793577982,45.954947,0.0,0.0,LDC-3375000,LDC-3375000,globalFaceBased,Fused,julia,float64,cpu,true,true,1
310.00027858823535,309.575855,0.0,0.0,LDC-3375000,LDC-3375000,cellBased,HardCodedCDF,julia,float64,cpu,true,true,1
304.7394741764706,304.525211,0.0,0.0,LDC-3375000,LDC-3375000,cellBased,DynamicUpwind,julia,float64,cpu,true,true,1
314.6923296875,314.207222,0.0,0.0,LDC-3375000,LDC-3375000,cellBased,PrecalculatedWeightsUpwind,julia,float64,cpu,true,true,1
306.97078670588235,306.93171,0.0,0.0,LDC-3375000,LDC-3375000,cellBased,DynamicCDF,julia,float64,cpu,true,true,1
315.477675,314.52577,0.0,0.0,LDC-3375000,LDC-3375000,cellBased,PrecalculatedWeightsCDF,julia,float64,cpu,true,true,1
307.9848518235294,304.304348,0.0,0.0,LDC-3375000,LDC-3375000,cellBased,HardCodedUpwind,julia,float64,cpu,true,true,1
309.86812288235296,309.046868,0.0,0.0,LDC-3375000,LDC-3375000,cellBased,Fused,julia,float64,cpu,true,true,1
1.2352604078557312,1.367355,0.0,0.0,LDC-3375000,LDC-3375000,faceBased,HardCodedCDF,julia,float64,cpu,true,true,2
1.2236280313264807,1.361382,0.0,0.0,LDC-3375000,LDC-3375000,faceBased,DynamicUpwind,julia,float64,cpu,true,true,2
1.2249186190592847,1.3614965,0.0,0.0,LDC-3375000,LDC-3375000,faceBased,PrecalculatedWeightsUpwind,julia,float64,cpu,true,true,2
1.2215513156608844,1.357316,0.0,0.0,LDC-3375000,LDC-3375000,faceBased,DynamicCDF,julia,float64,cpu,true,true,2
1.2081832680038664,1.353761,0.0,0.0,LDC-3375000,LDC-3375000,faceBased,PrecalculatedWeightsCDF,julia,float64,cpu,true,true,2
1.1574984979166665,1.057304,0.0,0.0,LDC-3375000,LDC-3375000,faceBased,HardCodedUpwind,julia,float64,cpu,true,true,2
1.120953124663677,1.005012,0.0,0.0,LDC-3375000,LDC-3375000,faceBased,Fused,julia,float64,cpu,true,true,2
58.580130674418605,58.515866,0.0,0.0,LDC-3375000,LDC-3375000,globalFaceBased,HardCodedCDF,julia,float64,cpu,true,true,2
58.48651254651163,58.5120055,0.0,0.0,LDC-3375000,LDC-3375000,globalFaceBased,DynamicUpwind,julia,float64,cpu,true,true,2
59.646915297619046,59.5360135,0.0,0.0,LDC-3375000,LDC-3375000,globalFaceBased,PrecalculatedWeightsUpwind,julia,float64,cpu,true,true,2
58.52465946511628,58.510684,0.0,0.0,LDC-3375000,LDC-3375000,globalFaceBased,DynamicCDF,julia,float64,cpu,true,true,2
59.85405241666666,59.6640995,0.0,0.0,LDC-3375000,LDC-3375000,globalFaceBased,PrecalculatedWeightsCDF,julia,float64,cpu,true,true,2
59.093887929411764,59.302367,0.0,0.0,LDC-3375000,LDC-3375000,globalFaceBased,HardCodedUpwind,julia,float64,cpu,true,true,2
61.247532987804874,61.016269,0.0,0.0,LDC-3375000,LDC-3375000,globalFaceBased,Fused,julia,float64,cpu,true,true,2
59.79731421428572,59.8311135,0.0,0.0,LDC-3375000,LDC-3375000,batchedFace,HardCodedCDF,julia,float64,cpu,true,true,2
60.04465679761905,60.097425,0.0,0.0,LDC-3375000,LDC-3375000,batchedFace,DynamicUpwind,julia,float64,cpu,true,true,2
64.31140014102564,64.1080135,0.0,0.0,LDC-3375000,LDC-3375000,batchedFace,PrecalculatedWeightsUpwind,julia,float64,cpu,true,true,2
