time_mean_ms,time_median_ms,gc_time_mean_ms,gc_time_median_ms,case_short,case_long,strategy,variant,language,precision,executor,use_kernelAbstractions,use_fusing,Threads
0.11842585,0.117645,0.0,0.0,LDC-216000,LDC-216000,batchedFace,HardCodedUpwind,julia,float64,gpu,true,true,1
0.1176899344,0.117332,0.0,0.0,LDC-216000,LDC-216000,batchedFace,Fused,julia,float64,gpu,true,true,1
0.146023978,0.145362,0.0,0.0,LDC-216000,LDC-216000,cellBased,HardCodedCDF,julia,float64,gpu,true,true,1
0.1771162988,0.176865,0.0,0.0,LDC-216000,LDC-216000,cellBased,DynamicUpwind,julia,float64,gpu,true,true,1
0.1840801612,0.18192,0.0,0.0,LDC-216000,LDC-216000,cellBased,PrecalculatedWeightsUpwind,julia,float64,gpu,true,true,1
0.1751789006,0.172226,0.0,0.0,LDC-216000,LDC-216000,cellBased,DynamicCDF,julia,float64,gpu,true,true,1
0.1819029504,0.181712,0.0,0.0,LDC-216000,LDC-216000,cellBased,PrecalculatedWeightsCDF,julia,float64,gpu,true,true,1
0.176389368,0.176224,0.0,0.0,LDC-216000,LDC-216000,cellBased,HardCodedUpwind,julia,float64,gpu,true,true,1
0.1527833468,0.150305,0.0,0.0,LDC-216000,LDC-216000,cellBased,Fused,julia,float64,gpu,true,true,1
1.6356955684348395,1.583394,0.0,0.0,LDC-4913000,LDC-4913000,faceBased,HardCodedCDF,julia,float64,gpu,true,true,1
1.6682781599866399,1.589026,0.0,0.0,LDC-4913000,LDC-4913000,faceBased,DynamicUpwind,julia,float64,gpu,true,true,1
1.8607731708955224,1.885633,0.0,0.0,LDC-4913000,LDC-4913000,faceBased,PrecalculatedWeightsUpwind,julia,float64,gpu,true,true,1
1.8003276336705203,1.8360185,0.0,0.0,LDC-4913000,LDC-4913000,faceBased,DynamicCDF,julia,float64,gpu,true,true,1
1.8628321498505231,1.88763,0.0,0.0,LDC-4913000,LDC-4913000,faceBased,PrecalculatedWeightsCDF,julia,float64,gpu,true,true,1
1.7924362447879223,1.826527,0.0,0.0,LDC-4913000,LDC-4913000,faceBased,HardCodedUpwind,julia,float64,gpu,true,true,1
1.7908530535393459,1.821474,0.0,0.0,LDC-4913000,LDC-4913000,faceBased,Fused,julia,float64,gpu,true,true,1
0.6118009766160627,0.6104235,0.0,0.0,LDC-4913000,LDC-4913000,batchedFace,HardCodedCDF,julia,float64,gpu,true,true,1
0.5433841179732521,0.54297,0.0,0.0,LDC-4913000,LDC-4913000,batchedFace,DynamicUpwind,julia,float64,gpu,true,true,1
0.5679399780656893,0.567533,0.0,0.0,LDC-4913000,LDC-4913000,batchedFace,PrecalculatedWeightsUpwind,julia,float64,gpu,true,true,1
0.541710134200542,0.541134,0.0,0.0,LDC-4913000,LDC-4913000,batchedFace,DynamicCDF,julia,float64,gpu,true,true,1
0.5672437199772985,0.5668505,0.0,0.0,LDC-4913000,LDC-4913000,batchedFace,PrecalculatedWeightsCDF,julia,float64,gpu,true,true,1
0.5384350138993643,0.537991,0.0,0.0,LDC-4913000,LDC-4913000,batchedFace,HardCodedUpwind,julia,float64,gpu,true,true,1
0.5573557008699531,0.556771,0.0,0.0,LDC-4913000,LDC-4913000,batchedFace,Fused,julia,float64,gpu,true,true,1
1.9033637954285716,1.86039,0.0,0.0,LDC-4913000,LDC-4913000,cellBased,HardCodedCDF,julia,float64,gpu,true,true,1
2.4261471308365756,2.420757,0.0,0.0,LDC-4913000,LDC-4913000,cellBased,DynamicUpwind,julia,float64,gpu,true,true,1
2.5096159557344064,2.503019,0.0,0.0,LDC-4913000,LDC-4913000,cellBased,PrecalculatedWeightsUpwind,julia,float64,gpu,true,true,1
2.394035496399424,2.389357,0.0,0.0,LDC-4913000,LDC-4913000,cellBased,DynamicCDF,julia,float64,gpu,true,true,1
2.5123215919395467,2.511815,0.0,0.0,LDC-4913000,LDC-4913000,cellBased,PrecalculatedWeightsCDF,julia,float64,gpu,true,true,1
2.4116063704061896,2.41031,0.0,0.0,LDC-4913000,LDC-4913000,cellBased,HardCodedUpwind,julia,float64,gpu,true,true,1
2.404495592574735,2.4000235,0.0,0.0,LDC-4913000,LDC-4913000,cellBased,Fused,julia,float64,gpu,true,true,1
