,case,cells,time_us,strategy,executor,julia_or_neon,threads,node,nnz,time_ms,ms_normed,us_normed,mean_normed,us_mean_normed,merged,bandwidth
413,LDC_N140,2744000,7330,Face-Based,GPU,NeoN,1,gpu-nvidia-h100,19090400.0,7.33,2.6712827988338195e-06,0.0026712827988338,2.6869533527696794e-06,0.0026869533527696,Face-Based (NeoN),62.506084583901774
414,LDC_N140,2744000,2233,Face-Based,GPU,JuNe,1,gpu-nvidia-h100,19090400.0,2.233,8.137755102040816e-07,0.000813775510204,7.689504373177843e-07,0.0007689504373177,Face-Based (JuNe),205.18119122257053
415,LDC_N140,2744000,2117,Face-Based,GPU,JuNe,1,gpu-nvidia-h100,19090400.0,2.117,7.715014577259475e-07,0.0007715014577259,7.689504373177843e-07,0.0007689504373177,Face-Based (JuNe),216.4239962210675
416,LDC_N140,2744000,2103,Face-Based,GPU,JuNe,1,gpu-nvidia-h100,19090400.0,2.103,7.66399416909621e-07,0.0007663994169096,7.689504373177843e-07,0.0007689504373177,Face-Based (JuNe),217.86476462196865
417,LDC_N140,2744000,3701,Cell-Based,GPU,JuNe,1,gpu-nvidia-h100,19090400.0,3.701,1.3487609329446063e-06,0.0013487609329446,1.3097667638483966e-06,0.0013097667638483,Cell-Based (JuNe),123.79616319913536
418,LDC_N140,2744000,3530,Cell-Based,GPU,JuNe,1,gpu-nvidia-h100,19090400.0,3.53,1.2864431486880469e-06,0.001286443148688,1.3097667638483966e-06,0.0013097667638483,Cell-Based (JuNe),129.79308781869688
419,LDC_N140,2744000,3489,Cell-Based,GPU,JuNe,1,gpu-nvidia-h100,19090400.0,3.489,1.2715014577259474e-06,0.0012715014577259,1.3097667638483966e-06,0.0013097667638483,Cell-Based (JuNe),131.3183147033534
420,LDC_N50,125000,541,Fused Face-Based,GPU,NeoN,1,gpu-nvidia-h200,860000.0,0.541,4.328e-06,0.004328,3.536e-06,0.003536,Fused Face-Based (NeoN),38.151571164510166
421,LDC_N50,125000,442,Fused Face-Based,GPU,NeoN,1,gpu-nvidia-h200,860000.0,0.442,3.536e-06,0.003536,3.536e-06,0.003536,Fused Face-Based (NeoN),46.69683257918552
422,LDC_N50,125000,443,Fused Face-Based,GPU,NeoN,1,gpu-nvidia-h200,860000.0,0.443,3.544e-06,0.003544,3.536e-06,0.003536,Fused Face-Based (NeoN),46.591422121896166
423,LDC_N50,125000,1113,Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,860000.0,1.113,8.904e-06,0.008904,8.744e-06,0.008744,Cell-Based (NeoN),18.544474393530997
424,LDC_N50,125000,1093,Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,860000.0,1.093,8.744e-06,0.008744,8.744e-06,0.008744,Cell-Based (NeoN),18.88380603842635
425,LDC_N50,125000,1096,Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,860000.0,1.096,8.768000000000001e-06,0.008768,8.744e-06,0.008744,Cell-Based (NeoN),18.83211678832117
426,LDC_N50,125000,1275,Face-Based,GPU,NeoN,1,gpu-nvidia-h200,860000.0,1.275,1.02e-05,0.0102,9.504e-06,0.009504,Face-Based (NeoN),16.188235294117646
427,LDC_N50,125000,1193,Face-Based,GPU,NeoN,1,gpu-nvidia-h200,860000.0,1.193,9.544e-06,0.009544,9.504e-06,0.009504,Face-Based (NeoN),17.30092204526404
428,LDC_N50,125000,1191,Face-Based,GPU,NeoN,1,gpu-nvidia-h200,860000.0,1.191,9.528e-06,0.009528,9.504e-06,0.009504,Face-Based (NeoN),17.329974811083122
429,LDC_N50,125000,704,Face-Based,GPU,JuNe,1,gpu-nvidia-h200,860000.0,0.704,5.632e-06,0.005632,4.48e-06,0.00448,Face-Based (JuNe),29.318181818181817
430,LDC_N50,125000,523,Face-Based,GPU,JuNe,1,gpu-nvidia-h200,860000.0,0.523,4.184e-06,0.004184,4.48e-06,0.00448,Face-Based (JuNe),39.46462715105162
431,LDC_N50,125000,523,Face-Based,GPU,JuNe,1,gpu-nvidia-h200,860000.0,0.523,4.184e-06,0.004184,4.48e-06,0.00448,Face-Based (JuNe),39.46462715105162
432,LDC_N50,125000,1161,Cell-Based,GPU,JuNe,1,gpu-nvidia-h200,860000.0,1.161,9.288e-06,0.009288,8.992000000000001e-06,0.008992,Cell-Based (JuNe),17.77777777777778
433,LDC_N50,125000,1131,Cell-Based,GPU,JuNe,1,gpu-nvidia-h200,860000.0,1.131,9.048e-06,0.009048,8.992000000000001e-06,0.008992,Cell-Based (JuNe),18.249336870026525
434,LDC_N50,125000,1124,Cell-Based,GPU,JuNe,1,gpu-nvidia-h200,860000.0,1.124,8.992000000000001e-06,0.008992,8.992000000000001e-06,0.008992,Cell-Based (JuNe),18.362989323843415
435,LDC_N60,216000,588,Fused Face-Based,GPU,NeoN,1,gpu-nvidia-h200,1490400.0,0.588,2.722222222222222e-06,0.0027222222222222,2.481481481481482e-06,0.0024814814814814,Fused Face-Based (NeoN),60.83265306122449
436,LDC_N60,216000,536,Fused Face-Based,GPU,NeoN,1,gpu-nvidia-h200,1490400.0,0.536,2.481481481481482e-06,0.0024814814814814,2.481481481481482e-06,0.0024814814814814,Fused Face-Based (NeoN),66.73432835820896
437,LDC_N60,216000,538,Fused Face-Based,GPU,NeoN,1,gpu-nvidia-h200,1490400.0,0.538,2.490740740740741e-06,0.0024907407407407,2.481481481481482e-06,0.0024814814814814,Fused Face-Based (NeoN),66.48624535315984
438,LDC_N60,216000,1256,Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,1490400.0,1.256,5.814814814814815e-06,0.0058148148148148,5.7361111111111114e-06,0.0057361111111111,Cell-Based (NeoN),28.478980891719747
439,LDC_N60,216000,1247,Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,1490400.0,1.247,5.773148148148149e-06,0.0057731481481481,5.7361111111111114e-06,0.0057361111111111,Cell-Based (NeoN),28.684522854851643
440,LDC_N60,216000,1229,Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,1490400.0,1.229,5.689814814814815e-06,0.0056898148148148,5.7361111111111114e-06,0.0057361111111111,Cell-Based (NeoN),29.104637917005697
441,LDC_N60,216000,1496,Face-Based,GPU,NeoN,1,gpu-nvidia-h200,1490400.0,1.496,6.9259259259259256e-06,0.0069259259259259,6.495370370370371e-06,0.0064953703703703,Face-Based (NeoN),23.910160427807487
442,LDC_N60,216000,1402,Face-Based,GPU,NeoN,1,gpu-nvidia-h200,1490400.0,1.402,6.49074074074074e-06,0.0064907407407407,6.495370370370371e-06,0.0064953703703703,Face-Based (NeoN),25.5132667617689
443,LDC_N60,216000,1404,Face-Based,GPU,NeoN,1,gpu-nvidia-h200,1490400.0,1.404,6.5e-06,0.0065,6.495370370370371e-06,0.0064953703703703,Face-Based (NeoN),25.476923076923075
444,LDC_N60,216000,869,Face-Based,GPU,JuNe,1,gpu-nvidia-h200,1490400.0,0.869,4.023148148148148e-06,0.0040231481481481,3.013888888888889e-06,0.0030138888888888,Face-Based (JuNe),41.16179516685846
445,LDC_N60,216000,617,Face-Based,GPU,JuNe,1,gpu-nvidia-h200,1490400.0,0.617,2.8564814814814816e-06,0.0028564814814814,3.013888888888889e-06,0.0030138888888888,Face-Based (JuNe),57.97341977309562
446,LDC_N60,216000,603,Face-Based,GPU,JuNe,1,gpu-nvidia-h200,1490400.0,0.603,2.7916666666666665e-06,0.0027916666666666,3.013888888888889e-06,0.0030138888888888,Face-Based (JuNe),59.319402985074625
447,LDC_N60,216000,1305,Cell-Based,GPU,JuNe,1,gpu-nvidia-h200,1490400.0,1.305,6.041666666666667e-06,0.0060416666666666,5.731481481481482e-06,0.0057314814814814,Cell-Based (JuNe),27.409655172413792
448,LDC_N60,216000,1238,Cell-Based,GPU,JuNe,1,gpu-nvidia-h200,1490400.0,1.238,5.731481481481482e-06,0.0057314814814814,5.731481481481482e-06,0.0057314814814814,Cell-Based (JuNe),28.893053311793217
449,LDC_N60,216000,1238,Cell-Based,GPU,JuNe,1,gpu-nvidia-h200,1490400.0,1.238,5.731481481481482e-06,0.0057314814814814,5.731481481481482e-06,0.0057314814814814,Cell-Based (JuNe),28.893053311793217
450,LDC_N150,3375000,4050,Fused Face-Based,GPU,NeoN,1,gpu-nvidia-h100,23490000.0,4.05,1.2e-06,0.0012,1.1835555555555556e-06,0.0011835555555555,Fused Face-Based (NeoN),139.2
451,LDC_N150,3375000,3994,Fused Face-Based,GPU,NeoN,1,gpu-nvidia-h100,23490000.0,3.994,1.1834074074074074e-06,0.0011834074074074,1.1835555555555556e-06,0.0011835555555555,Fused Face-Based (NeoN),141.15172759138707
452,LDC_N150,3375000,3995,Fused Face-Based,GPU,NeoN,1,gpu-nvidia-h100,23490000.0,3.995,1.1837037037037035e-06,0.0011837037037037,1.1835555555555556e-06,0.0011835555555555,Fused Face-Based (NeoN),141.11639549436796
453,LDC_N150,3375000,5714,Cell-Based,GPU,NeoN,1,gpu-nvidia-h100,23490000.0,5.714,1.693037037037037e-06,0.001693037037037,1.745925925925926e-06,0.0017459259259259,Cell-Based (NeoN),98.66293314665734
454,LDC_N150,3375000,5698,Cell-Based,GPU,NeoN,1,gpu-nvidia-h100,23490000.0,5.698,1.6882962962962965e-06,0.0016882962962962,1.745925925925926e-06,0.0017459259259259,Cell-Based (NeoN),98.93997893997894
455,LDC_N150,3375000,5792,Cell-Based,GPU,NeoN,1,gpu-nvidia-h100,23490000.0,5.792,1.716148148148148e-06,0.0017161481481481,1.745925925925926e-06,0.0017459259259259,Cell-Based (NeoN),97.3342541436464
456,LDC_N150,3375000,9841,Face-Based,GPU,NeoN,1,gpu-nvidia-h100,23490000.0,9.841,2.9158518518518516e-06,0.0029158518518518,2.9466666666666667e-06,0.0029466666666666,Face-Based (NeoN),57.286861091352506
457,LDC_N150,3375000,9796,Face-Based,GPU,NeoN,1,gpu-nvidia-h100,23490000.0,9.796,2.902518518518518e-06,0.0029025185185185,2.9466666666666667e-06,0.0029466666666666,Face-Based (NeoN),57.55002041649653
458,LDC_N150,3375000,9775,Face-Based,GPU,NeoN,1,gpu-nvidia-h100,23490000.0,9.775,2.8962962962962966e-06,0.0028962962962962,2.9466666666666667e-06,0.0029466666666666,Face-Based (NeoN),57.67365728900256
459,LDC_N150,3375000,2659,Face-Based,GPU,JuNe,1,gpu-nvidia-h100,23490000.0,2.659,7.878518518518518e-07,0.0007878518518518,7.533333333333332e-07,0.0007533333333333,Face-Based (JuNe),212.0195562241444
460,LDC_N150,3375000,2542,Face-Based,GPU,JuNe,1,gpu-nvidia-h100,23490000.0,2.542,7.531851851851851e-07,0.0007531851851851,7.533333333333332e-07,0.0007533333333333,Face-Based (JuNe),221.77812745869392
461,LDC_N150,3375000,2525,Face-Based,GPU,JuNe,1,gpu-nvidia-h100,23490000.0,2.525,7.481481481481481e-07,0.0007481481481481,7.533333333333332e-07,0.0007533333333333,Face-Based (JuNe),223.27128712871288
462,LDC_N150,3375000,4684,Cell-Based,GPU,JuNe,1,gpu-nvidia-h100,23490000.0,4.684,1.387851851851852e-06,0.0013878518518518,1.411851851851852e-06,0.0014118518518518,Cell-Based (JuNe),120.35866780529462
463,LDC_N150,3375000,4638,Cell-Based,GPU,JuNe,1,gpu-nvidia-h100,23490000.0,4.638,1.374222222222222e-06,0.0013742222222222,1.411851851851852e-06,0.0014118518518518,Cell-Based (JuNe),121.55239327296248
464,LDC_N150,3375000,4583,Cell-Based,GPU,JuNe,1,gpu-nvidia-h100,23490000.0,4.583,1.357925925925926e-06,0.0013579259259259,1.411851851851852e-06,0.0014118518518518,Cell-Based (JuNe),123.01112808204232
465,LDC_N70,343000,704,Fused Face-Based,GPU,NeoN,1,gpu-nvidia-h200,2371600.0,0.704,2.052478134110787e-06,0.0020524781341107,1.892128279883382e-06,0.0018921282798833,Fused Face-Based (NeoN),80.85
466,LDC_N70,343000,649,Fused Face-Based,GPU,NeoN,1,gpu-nvidia-h200,2371600.0,0.649,1.892128279883382e-06,0.0018921282798833,1.892128279883382e-06,0.0018921282798833,Fused Face-Based (NeoN),87.70169491525424
467,LDC_N70,343000,648,Fused Face-Based,GPU,NeoN,1,gpu-nvidia-h200,2371600.0,0.648,1.8892128279883385e-06,0.0018892128279883,1.892128279883382e-06,0.0018921282798833,Fused Face-Based (NeoN),87.83703703703704
468,LDC_N70,343000,1386,Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,2371600.0,1.386,4.0408163265306116e-06,0.0040408163265306,3.988338192419825e-06,0.0039883381924198,Cell-Based (NeoN),41.06666666666667
469,LDC_N70,343000,1368,Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,2371600.0,1.368,3.988338192419825e-06,0.0039883381924198,3.988338192419825e-06,0.0039883381924198,Cell-Based (NeoN),41.60701754385965
470,LDC_N70,343000,1358,Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,2371600.0,1.358,3.959183673469388e-06,0.0039591836734693,3.988338192419825e-06,0.0039883381924198,Cell-Based (NeoN),41.91340206185567
471,LDC_N70,343000,1752,Face-Based,GPU,NeoN,1,gpu-nvidia-h200,2371600.0,1.752,5.107871720116618e-06,0.0051078717201166,4.833819241982507e-06,0.0048338192419825,Face-Based (NeoN),32.487671232876714
472,LDC_N70,343000,1665,Face-Based,GPU,NeoN,1,gpu-nvidia-h200,2371600.0,1.665,4.854227405247813e-06,0.0048542274052478,4.833819241982507e-06,0.0048338192419825,Face-Based (NeoN),34.185225225225224
473,LDC_N70,343000,1647,Face-Based,GPU,NeoN,1,gpu-nvidia-h200,2371600.0,1.647,4.801749271137026e-06,0.004801749271137,4.833819241982507e-06,0.0048338192419825,Face-Based (NeoN),34.558834244080145
474,LDC_N70,343000,868,Face-Based,GPU,JuNe,1,gpu-nvidia-h200,2371600.0,0.868,2.530612244897959e-06,0.0025306122448979,2.17201166180758e-06,0.0021720116618075,Face-Based (JuNe),65.5741935483871
475,LDC_N70,343000,679,Face-Based,GPU,JuNe,1,gpu-nvidia-h200,2371600.0,0.679,1.979591836734694e-06,0.0019795918367346,2.17201166180758e-06,0.0021720116618075,Face-Based (JuNe),83.82680412371134
476,LDC_N70,343000,682,Face-Based,GPU,JuNe,1,gpu-nvidia-h200,2371600.0,0.682,1.9883381924198252e-06,0.0019883381924198,2.17201166180758e-06,0.0021720116618075,Face-Based (JuNe),83.45806451612903
477,LDC_N70,343000,1356,Cell-Based,GPU,JuNe,1,gpu-nvidia-h200,2371600.0,1.356,3.9533527696793e-06,0.0039533527696793,3.848396501457726e-06,0.0038483965014577,Cell-Based (JuNe),41.975221238938055
478,LDC_N70,343000,1316,Cell-Based,GPU,JuNe,1,gpu-nvidia-h200,2371600.0,1.316,3.836734693877551e-06,0.0038367346938775,3.848396501457726e-06,0.0038483965014577,Cell-Based (JuNe),43.251063829787235
479,LDC_N70,343000,1320,Cell-Based,GPU,JuNe,1,gpu-nvidia-h200,2371600.0,1.32,3.848396501457726e-06,0.0038483965014577,3.848396501457726e-06,0.0038483965014577,Cell-Based (JuNe),43.12
480,LDC_N80,512000,864,Fused Face-Based,GPU,NeoN,1,gpu-nvidia-h200,3545600.0,0.864,1.6875e-06,0.0016875,1.591796875e-06,0.001591796875,Fused Face-Based (NeoN),98.4888888888889
481,LDC_N80,512000,819,Fused Face-Based,GPU,NeoN,1,gpu-nvidia-h200,3545600.0,0.819,1.599609375e-06,0.001599609375,1.591796875e-06,0.001591796875,Fused Face-Based (NeoN),103.9003663003663
482,LDC_N80,512000,815,Fused Face-Based,GPU,NeoN,1,gpu-nvidia-h200,3545600.0,0.815,1.591796875e-06,0.001591796875,1.591796875e-06,0.001591796875,Fused Face-Based (NeoN),104.41030674846624
483,LDC_N80,512000,1557,Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,3545600.0,1.557,3.041015625e-06,0.003041015625,3.01171875e-06,0.00301171875,Cell-Based (NeoN),54.65279383429672
484,LDC_N80,512000,1566,Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,3545600.0,1.566,3.05859375e-06,0.00305859375,3.01171875e-06,0.00301171875,Cell-Based (NeoN),54.33869731800766
485,LDC_N80,512000,1542,Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,3545600.0,1.542,3.01171875e-06,0.00301171875,3.01171875e-06,0.00301171875,Cell-Based (NeoN),55.18443579766537
486,LDC_N80,512000,2115,Face-Based,GPU,NeoN,1,gpu-nvidia-h200,3545600.0,2.115,4.130859375e-06,0.004130859375,3.955078125e-06,0.003955078125,Face-Based (NeoN),40.23375886524823
487,LDC_N80,512000,2025,Face-Based,GPU,NeoN,1,gpu-nvidia-h200,3545600.0,2.025,3.955078125e-06,0.003955078125,3.955078125e-06,0.003955078125,Face-Based (NeoN),42.02192592592593
488,LDC_N80,512000,2023,Face-Based,GPU,NeoN,1,gpu-nvidia-h200,3545600.0,2.023,3.951171875e-06,0.003951171875,3.955078125e-06,0.003955078125,Face-Based (NeoN),42.06347009391992
489,LDC_N80,512000,976,Face-Based,GPU,JuNe,1,gpu-nvidia-h200,3545600.0,0.976,1.90625e-06,0.00190625,1.62890625e-06,0.00162890625,Face-Based (JuNe),87.18688524590164
490,LDC_N80,512000,805,Face-Based,GPU,JuNe,1,gpu-nvidia-h200,3545600.0,0.805,1.572265625e-06,0.001572265625,1.62890625e-06,0.00162890625,Face-Based (JuNe),105.70732919254658
491,LDC_N80,512000,799,Face-Based,GPU,JuNe,1,gpu-nvidia-h200,3545600.0,0.799,1.560546875e-06,0.001560546875,1.62890625e-06,0.00162890625,Face-Based (JuNe),106.50112640801
492,LDC_N80,512000,1480,Cell-Based,GPU,JuNe,1,gpu-nvidia-h200,3545600.0,1.48,2.890625e-06,0.002890625,2.783203125e-06,0.002783203125,Cell-Based (JuNe),57.49621621621622
493,LDC_N80,512000,1426,Cell-Based,GPU,JuNe,1,gpu-nvidia-h200,3545600.0,1.426,2.78515625e-06,0.00278515625,2.783203125e-06,0.002783203125,Cell-Based (JuNe),59.67349228611501
494,LDC_N80,512000,1422,Cell-Based,GPU,JuNe,1,gpu-nvidia-h200,3545600.0,1.422,2.7773437499999997e-06,0.00277734375,2.783203125e-06,0.002783203125,Cell-Based (JuNe),59.84135021097046
495,LDC_N90,729000,1231,Fused Face-Based,GPU,NeoN,1,gpu-nvidia-h200,5054400.0,1.231,1.6886145404663925e-06,0.0016886145404663,1.6200274348422497e-06,0.0016200274348422,Fused Face-Based (NeoN),98.54232331437856
496,LDC_N90,729000,1178,Fused Face-Based,GPU,NeoN,1,gpu-nvidia-h200,5054400.0,1.178,1.615912208504801e-06,0.0016159122085048,1.6200274348422497e-06,0.0016200274348422,Fused Face-Based (NeoN),102.97589134125636
497,LDC_N90,729000,1182,Fused Face-Based,GPU,NeoN,1,gpu-nvidia-h200,5054400.0,1.182,1.6213991769547324e-06,0.0016213991769547,1.6200274348422497e-06,0.0016200274348422,Fused Face-Based (NeoN),102.62741116751268
498,LDC_N90,729000,1837,Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,5054400.0,1.837,2.5198902606310015e-06,0.002519890260631,2.484224965706447e-06,0.0024842249657064,Cell-Based (NeoN),66.03462166575939
499,LDC_N90,729000,1835,Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,5054400.0,1.835,2.5171467764060357e-06,0.002517146776406,2.484224965706447e-06,0.0024842249657064,Cell-Based (NeoN),66.1065940054496
500,LDC_N90,729000,1830,Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,5054400.0,1.83,2.5102880658436217e-06,0.0025102880658436,2.484224965706447e-06,0.0024842249657064,Cell-Based (NeoN),66.2872131147541
501,LDC_N90,729000,2911,Face-Based,GPU,NeoN,1,gpu-nvidia-h200,5054400.0,2.911,3.993141289437586e-06,0.0039931412894375,3.862825788751714e-06,0.0038628257887517,Face-Based (NeoN),41.67145310889729
502,LDC_N90,729000,2827,Face-Based,GPU,NeoN,1,gpu-nvidia-h200,5054400.0,2.827,3.877914951989026e-06,0.003877914951989,3.862825788751714e-06,0.0038628257887517,Face-Based (NeoN),42.909656880084896
503,LDC_N90,729000,2816,Face-Based,GPU,NeoN,1,gpu-nvidia-h200,5054400.0,2.816,3.862825788751714e-06,0.0038628257887517,3.862825788751714e-06,0.0038628257887517,Face-Based (NeoN),43.07727272727273
504,LDC_N90,729000,1108,Face-Based,GPU,JuNe,1,gpu-nvidia-h200,5054400.0,1.108,1.5198902606310015e-06,0.001519890260631,1.3401920438957476e-06,0.0013401920438957,Face-Based (JuNe),109.48158844765344
505,LDC_N90,729000,941,Face-Based,GPU,JuNe,1,gpu-nvidia-h200,5054400.0,0.941,1.290809327846365e-06,0.0012908093278463,1.3401920438957476e-06,0.0013401920438957,Face-Based (JuNe),128.9113708820404
506,LDC_N90,729000,929,Face-Based,GPU,JuNe,1,gpu-nvidia-h200,5054400.0,0.929,1.2743484224965706e-06,0.0012743484224965,1.3401920438957476e-06,0.0013401920438957,Face-Based (JuNe),130.57653390742735
507,LDC_N90,729000,1723,Cell-Based,GPU,JuNe,1,gpu-nvidia-h200,5054400.0,1.723,2.3635116598079563e-06,0.0023635116598079,2.2469135802469132e-06,0.0022469135802469,Cell-Based (JuNe),70.40371445153802
508,LDC_N90,729000,1638,Cell-Based,GPU,JuNe,1,gpu-nvidia-h200,5054400.0,1.638,2.2469135802469132e-06,0.0022469135802469,2.2469135802469132e-06,0.0022469135802469,Cell-Based (JuNe),74.05714285714286
509,LDC_N90,729000,1653,Cell-Based,GPU,JuNe,1,gpu-nvidia-h200,5054400.0,1.653,2.267489711934157e-06,0.0022674897119341,2.2469135802469132e-06,0.0022469135802469,Cell-Based (JuNe),73.38511796733212
510,LDC_N160,4096000,5062,Fused Face-Based,GPU,NeoN,1,gpu-nvidia-h100,28518400.0,5.062,1.23583984375e-06,0.00123583984375,1.2166748046875e-06,0.0012166748046875,Fused Face-Based (NeoN),135.21169498222048
511,LDC_N160,4096000,5011,Fused Face-Based,GPU,NeoN,1,gpu-nvidia-h100,28518400.0,5.011,1.223388671875e-06,0.001223388671875,1.2166748046875e-06,0.0012166748046875,Fused Face-Based (NeoN),136.58782678108162
512,LDC_N160,4096000,5029,Fused Face-Based,GPU,NeoN,1,gpu-nvidia-h100,28518400.0,5.029,1.227783203125e-06,0.001227783203125,1.2166748046875e-06,0.0012166748046875,Fused Face-Based (NeoN),136.09894611254722
513,LDC_N160,4096000,6580,Cell-Based,GPU,NeoN,1,gpu-nvidia-h100,28518400.0,6.58,1.6064453125e-06,0.0016064453125,1.6322021484375e-06,0.0016322021484375,Cell-Based (NeoN),104.0184802431611
514,LDC_N160,4096000,6558,Cell-Based,GPU,NeoN,1,gpu-nvidia-h100,28518400.0,6.558,1.60107421875e-06,0.00160107421875,1.6322021484375e-06,0.0016322021484375,Cell-Based (NeoN),104.36742909423604
515,LDC_N160,4096000,6565,Cell-Based,GPU,NeoN,1,gpu-nvidia-h100,28518400.0,6.565,1.602783203125e-06,0.001602783203125,1.6322021484375e-06,0.0016322021484375,Cell-Based (NeoN),104.25614623000762
516,LDC_N160,4096000,12026,Face-Based,GPU,NeoN,1,gpu-nvidia-h100,28518400.0,12.026,2.93603515625e-06,0.00293603515625,2.9466552734375e-06,0.0029466552734375,Face-Based (NeoN),56.91348744387161
517,LDC_N160,4096000,11938,Face-Based,GPU,NeoN,1,gpu-nvidia-h100,28518400.0,11.938,2.91455078125e-06,0.00291455078125,2.9466552734375e-06,0.0029466552734375,Face-Based (NeoN),57.33302060646675
518,LDC_N160,4096000,11964,Face-Based,GPU,NeoN,1,gpu-nvidia-h100,28518400.0,11.964,2.9208984375e-06,0.0029208984375,2.9466552734375e-06,0.0029466552734375,Face-Based (NeoN),57.20842527582748
519,LDC_N160,4096000,3004,Face-Based,GPU,JuNe,1,gpu-nvidia-h100,28518400.0,3.004,7.333984375e-07,0.0007333984375,7.16552734375e-07,0.000716552734375,Face-Based (JuNe),227.8434087882823
520,LDC_N160,4096000,2903,Face-Based,GPU,JuNe,1,gpu-nvidia-h100,28518400.0,2.903,7.08740234375e-07,0.000708740234375,7.16552734375e-07,0.000716552734375,Face-Based (JuNe),235.7704443678953
521,LDC_N160,4096000,2936,Face-Based,GPU,JuNe,1,gpu-nvidia-h100,28518400.0,2.936,7.16796875e-07,0.000716796875,7.16552734375e-07,0.000716552734375,Face-Based (JuNe),233.12043596730248
522,LDC_N160,4096000,5262,Cell-Based,GPU,JuNe,1,gpu-nvidia-h100,28518400.0,5.262,1.2846679687499998e-06,0.00128466796875,1.2967529296874998e-06,0.0012967529296875,Cell-Based (JuNe),130.07251995438995
523,LDC_N160,4096000,5224,Cell-Based,GPU,JuNe,1,gpu-nvidia-h100,28518400.0,5.224,1.275390625e-06,0.001275390625,1.2967529296874998e-06,0.0012967529296875,Cell-Based (JuNe),131.0186830015314
524,LDC_N160,4096000,5187,Cell-Based,GPU,JuNe,1,gpu-nvidia-h100,28518400.0,5.187,1.2663574218750002e-06,0.001266357421875,1.2967529296874998e-06,0.0012967529296875,Cell-Based (JuNe),131.95326778484673
525,LDC_N100,1000000,1386,Fused Face-Based,GPU,NeoN,1,gpu-nvidia-h200,6940000.0,1.386,1.386e-06,0.001386,1.3485e-06,0.0013485,Fused Face-Based (NeoN),120.17316017316016
526,LDC_N100,1000000,1384,Fused Face-Based,GPU,NeoN,1,gpu-nvidia-h200,6940000.0,1.384,1.3839999999999998e-06,0.001384,1.3485e-06,0.0013485,Fused Face-Based (NeoN),120.34682080924856
527,LDC_N100,1000000,1374,Fused Face-Based,GPU,NeoN,1,gpu-nvidia-h200,6940000.0,1.374,1.374e-06,0.001374,1.3485e-06,0.0013485,Fused Face-Based (NeoN),121.2227074235808
528,LDC_N100,1000000,2188,Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,6940000.0,2.188,2.188e-06,0.002188,2.1099999999999997e-06,0.00211,Cell-Based (NeoN),76.12431444241317
529,LDC_N100,1000000,2195,Cell-Based,GPU,NeoN,1,gpu-nvidia-h200,6940000.0,2.195,2.1949999999999997e-06,0.002195,2.1099999999999997e-06,0.00211,Cell-Based (NeoN),75.88154897494306
