ID,0,1,2,3,4,5,6
idc__requests.sum,n/a,n/a,n/a,n/a,n/a,0,0
idc__requests.sum.pct_of_peak_sustained_elapsed [%],n/a,n/a,n/a,n/a,n/a,0,0
inst_executed [inst],n/a,n/a,n/a,n/a,n/a,"214,271,701 {911}","201,584,737 {911}"
l1tex__cycles_active.avg [cycle],878.04,"1,432.17","43,968.04","44,140.52","61,861,437.50","61,850,273.33","35,555,109.65"
l1tex__cycles_active.max [cycle],"1,305","1,707","78,097","77,735","89,060,984","89,046,767","35,675,254"
l1tex__cycles_active.min [cycle],0,"1,176",0,0,0,0,"35,292,162"
l1tex__cycles_active.sum [cycle],"40,390","65,880","2,022,530","2,030,464","2,845,626,125","2,845,112,573","1,635,535,044"
l1tex__cycles_elapsed.avg [cycle],"3,622.09","4,140.22","79,845.48","79,484.04","89,049,392.74","89,047,643.91","35,653,871.70"
l1tex__cycles_elapsed.avg.per_second [Ghz],2.36,2.31,2.46,2.40,2.47,2.47,2.47
l1tex__cycles_elapsed.max [cycle],"3,626","4,147","79,890","79,574","89,051,260","89,049,429","35,678,437"
l1tex__cycles_elapsed.max.per_second [Ghz],2.36,2.31,2.46,2.40,2.47,2.47,2.47
l1tex__cycles_elapsed.min [cycle],"3,618","4,137","79,791","79,348","89,045,049","89,044,358","35,623,024"
l1tex__cycles_elapsed.min.per_second [Ghz],2.36,2.31,2.45,2.40,2.47,2.47,2.47
l1tex__cycles_elapsed.sum [cycle],"166,616","190,450","3,672,892","3,656,266","4,096,272,066","4,096,191,620","1,640,078,098"
l1tex__cycles_elapsed.sum.per_second [Ghz],108.47,106.28,112.97,110.39,113.84,113.85,113.71
l1tex__data_bank_conflicts_pipe_lsu_mem_shared.sum,n/a,n/a,n/a,n/a,n/a,0,0
l1tex__data_bank_conflicts_pipe_lsu_mem_shared_op_atom.sum,n/a,n/a,n/a,n/a,n/a,0,0
l1tex__data_bank_conflicts_pipe_lsu_mem_shared_op_ld.sum,n/a,n/a,n/a,n/a,n/a,0,0
l1tex__data_bank_conflicts_pipe_lsu_mem_shared_op_st.sum,n/a,n/a,n/a,n/a,n/a,0,0
l1tex__data_bank_reads.avg.pct_of_peak_sustained_elapsed [%],0.45,0.88,0.67,0.67,0.49,0.49,1.19
l1tex__data_bank_reads.max.pct_of_peak_sustained_elapsed [%],0.66,1.16,1.00,1.01,0.70,0.70,1.34
l1tex__data_bank_reads.min.pct_of_peak_sustained_elapsed [%],0,0.58,0,0,0,0,1.13
l1tex__data_bank_reads.sum.pct_of_peak_sustained_elapsed [%],0.45,0.88,0.67,0.67,0.49,0.49,1.19
l1tex__data_bank_writes.avg.pct_of_peak_sustained_elapsed [%],0.45,0.88,0.51,0.51,1.20,1.20,2.82
l1tex__data_bank_writes.max.pct_of_peak_sustained_elapsed [%],0.66,1.16,0.82,0.81,1.75,1.75,3.17
l1tex__data_bank_writes.min.pct_of_peak_sustained_elapsed [%],0,0.58,0,0,0,0,2.66
l1tex__data_bank_writes.sum.pct_of_peak_sustained_elapsed [%],0.45,0.88,0.51,0.51,1.20,1.20,2.82
l1tex__data_pipe_lsu_wavefronts.avg.pct_of_peak_sustained_elapsed [%],1.36,2.64,3.60,3.61,6.96,6.96,11.43
l1tex__data_pipe_lsu_wavefronts.max.pct_of_peak_sustained_elapsed [%],1.99,3.48,5.76,5.77,10.13,10.13,12.98
l1tex__data_pipe_lsu_wavefronts.min.pct_of_peak_sustained_elapsed [%],0,1.74,0,0,0,0,10.81
l1tex__data_pipe_lsu_wavefronts.sum.pct_of_peak_sustained_elapsed [%],1.36,2.64,3.60,3.61,6.96,6.96,11.43
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum,n/a,n/a,n/a,n/a,n/a,"3,493","178,293"
l1tex__data_pipe_lsu_wavefronts_mem_shared.sum.pct_of_peak_sustained_elapsed [%],n/a,n/a,n/a,n/a,n/a,0.00,0.01
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_atom.sum,n/a,n/a,n/a,n/a,n/a,0,0
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_atom.sum.pct_of_peak_sustained_elapsed [%],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum,n/a,n/a,n/a,n/a,n/a,0,0
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_ld.sum.pct_of_peak_sustained_elapsed [%],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum,n/a,n/a,n/a,n/a,n/a,0,0
l1tex__data_pipe_lsu_wavefronts_mem_shared_op_st.sum.pct_of_peak_sustained_elapsed [%],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__data_pipe_tex_wavefronts.avg.pct_of_peak_sustained_elapsed [%],0,0,0,0,0,0,0
l1tex__data_pipe_tex_wavefronts.max.pct_of_peak_sustained_elapsed [%],0,0,0,0,0,0,0
l1tex__data_pipe_tex_wavefronts.min.pct_of_peak_sustained_elapsed [%],0,0,0,0,0,0,0
l1tex__data_pipe_tex_wavefronts.sum.pct_of_peak_sustained_elapsed [%],0,0,0,0,0,0,0
l1tex__f_wavefronts.avg.pct_of_peak_sustained_elapsed [%],0,0,0,0,0,0,0
l1tex__f_wavefronts.max.pct_of_peak_sustained_elapsed [%],0,0,0,0,0,0,0
l1tex__f_wavefronts.min.pct_of_peak_sustained_elapsed [%],0,0,0,0,0,0,0
l1tex__f_wavefronts.sum.pct_of_peak_sustained_elapsed [%],0,0,0,0,0,0,0
l1tex__lsu_writeback_active.avg.pct_of_peak_sustained_elapsed [%],0.46,0.88,2.37,2.39,5.53,5.53,9.13
l1tex__lsu_writeback_active.max.pct_of_peak_sustained_elapsed [%],0.66,1.16,3.90,3.91,8.06,8.06,10.39
l1tex__lsu_writeback_active.min.pct_of_peak_sustained_elapsed [%],0,0.58,0,0,0,0,8.60
l1tex__lsu_writeback_active.sum.pct_of_peak_sustained_elapsed [%],0.46,0.88,2.37,2.39,5.53,5.53,9.13
l1tex__lsu_writeback_active_mem_lg.avg.peak_sustained,1,1,1,1,1,1,1
l1tex__lsu_writeback_active_mem_lg.avg.per_second [Mhz],10.87,20.38,58.33,57.16,136.86,136.89,225.74
l1tex__lsu_writeback_active_mem_lg.max.peak_sustained,1,1,1,1,1,1,1
l1tex__lsu_writeback_active_mem_lg.max.per_second [Mhz],15.62,26.79,95.69,93.78,199.54,199.68,255.66
l1tex__lsu_writeback_active_mem_lg.min.peak_sustained,1,1,1,1,1,1,1
l1tex__lsu_writeback_active_mem_lg.min.per_second [Mhz],0,13.39,0,0,0,0,213.09
l1tex__lsu_writeback_active_mem_lg.sum [cycle],n/a,n/a,n/a,n/a,n/a,"226,556,769","149,772,836"
l1tex__lsu_writeback_active_mem_lg.sum.pct_of_peak_sustained_elapsed [%],n/a,n/a,n/a,n/a,n/a,5.53,9.13
l1tex__lsu_writeback_active_mem_lg.sum.peak_sustained,46,46,46,46,46,46,46
l1tex__lsu_writeback_active_mem_lg.sum.per_second [Ghz],0.50,0.94,2.68,2.63,6.30,6.30,10.38
l1tex__lsuin_requests.avg.pct_of_peak_sustained_elapsed [%],1.82,3.52,1.95,1.96,1.65,1.65,3.63
l1tex__lsuin_requests.max.pct_of_peak_sustained_elapsed [%],2.65,4.64,3.24,3.26,2.38,2.38,4.09
l1tex__lsuin_requests.min.pct_of_peak_sustained_elapsed [%],0,2.32,0,0,0,0,3.44
l1tex__lsuin_requests.sum.pct_of_peak_sustained_elapsed [%],1.82,3.52,1.95,1.96,1.65,1.65,3.63
l1tex__m_l1tex2xbar_req_cycles_active.avg.pct_of_peak_sustained_elapsed [%],3.66,7.08,3.48,3.50,9.51,9.51,13.32
l1tex__m_l1tex2xbar_req_cycles_active.max.pct_of_peak_sustained_elapsed [%],5.36,9.32,5.39,5.41,14.06,14.06,14.96
l1tex__m_l1tex2xbar_req_cycles_active.min.pct_of_peak_sustained_elapsed [%],0.06,4.69,0.00,0.00,0.00,0.00,12.62
l1tex__m_l1tex2xbar_req_cycles_active.sum.pct_of_peak_sustained_elapsed [%],3.66,7.08,3.48,3.50,9.51,9.51,13.32
l1tex__m_l1tex2xbar_write_bytes.sum [Gbyte],n/a,n/a,n/a,n/a,n/a,1.96,1.64
l1tex__m_l1tex2xbar_write_bytes.sum.pct_of_peak_sustained_elapsed [%],n/a,n/a,n/a,n/a,n/a,1.49,3.12
l1tex__m_l1tex2xbar_write_bytes.sum.per_second [Gbyte/s],n/a,n/a,n/a,n/a,n/a,54.43,113.39
l1tex__m_l1tex2xbar_write_sectors_mem_global_op_atom.sum [sector],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__m_l1tex2xbar_write_sectors_mem_global_op_atom.sum.pct_of_peak_sustained_elapsed [%],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__m_l1tex2xbar_write_sectors_mem_global_op_red.sum [sector],n/a,n/a,n/a,n/a,n/a,"43,796,841","43,902,188"
l1tex__m_l1tex2xbar_write_sectors_mem_global_op_red.sum.pct_of_peak_sustained_elapsed [%],n/a,n/a,n/a,n/a,n/a,0.07,0.17
l1tex__m_l1tex2xbar_write_sectors_mem_lg_op_st.sum [sector],n/a,n/a,n/a,n/a,n/a,"17,403,159","7,204,710"
l1tex__m_l1tex2xbar_write_sectors_mem_lg_op_st.sum.pct_of_peak_sustained_elapsed [%],n/a,n/a,n/a,n/a,n/a,0.42,0.44
l1tex__m_l1tex2xbar_write_sectors_mem_surface_op_atom.sum [sector],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__m_l1tex2xbar_write_sectors_mem_surface_op_atom.sum.pct_of_peak_sustained_elapsed [%],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__m_l1tex2xbar_write_sectors_mem_surface_op_red.sum [sector],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__m_l1tex2xbar_write_sectors_mem_surface_op_red.sum.pct_of_peak_sustained_elapsed [%],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__m_l1tex2xbar_write_sectors_mem_surface_op_st.sum [sector],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__m_l1tex2xbar_write_sectors_mem_surface_op_st.sum.pct_of_peak_sustained_elapsed [%],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__m_xbar2l1tex_read_bytes.sum [Gbyte],n/a,n/a,n/a,n/a,n/a,12.05,11.32
l1tex__m_xbar2l1tex_read_bytes.sum.pct_of_peak_sustained_elapsed [%],n/a,n/a,n/a,n/a,n/a,9.20,21.57
l1tex__m_xbar2l1tex_read_bytes.sum.per_second [Gbyte/s],n/a,n/a,n/a,n/a,n/a,335.04,784.69
l1tex__m_xbar2l1tex_read_sectors.avg.pct_of_peak_sustained_elapsed [%],0,0,3.56,3.58,9.20,9.20,21.57
l1tex__m_xbar2l1tex_read_sectors.max.pct_of_peak_sustained_elapsed [%],0,0,5.68,5.73,13.45,13.45,24.45
l1tex__m_xbar2l1tex_read_sectors.min.pct_of_peak_sustained_elapsed [%],0,0,0,0,0,0,20.38
l1tex__m_xbar2l1tex_read_sectors.sum.pct_of_peak_sustained_elapsed [%],0,0,3.56,3.58,9.20,9.20,21.57
l1tex__m_xbar2l1tex_read_sectors_mem_global_op_atom.sum [sector],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__m_xbar2l1tex_read_sectors_mem_global_op_atom.sum.pct_of_peak_sustained_elapsed [%],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__m_xbar2l1tex_read_sectors_mem_lg_op_ld.sum [sector],n/a,n/a,n/a,n/a,n/a,"376,702,403","353,725,406"
l1tex__m_xbar2l1tex_read_sectors_mem_lg_op_ld.sum.pct_of_peak_sustained_elapsed [%],n/a,n/a,n/a,n/a,n/a,9.20,21.57
l1tex__m_xbar2l1tex_read_sectors_mem_surface_op_atom.sum [sector],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__m_xbar2l1tex_read_sectors_mem_surface_op_atom.sum.pct_of_peak_sustained_elapsed [%],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__m_xbar2l1tex_read_sectors_mem_surface_op_ld.sum [sector],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__m_xbar2l1tex_read_sectors_mem_surface_op_ld.sum.pct_of_peak_sustained_elapsed [%],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__m_xbar2l1tex_read_sectors_mem_texture.sum [sector],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__m_xbar2l1tex_read_sectors_mem_texture.sum.pct_of_peak_sustained_elapsed [%],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_output_wavefronts_pipe_lsu_mem_global_op_atom.sum,n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_output_wavefronts_pipe_lsu_mem_global_op_atom.sum.pct_of_peak_sustained_elapsed [%],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_output_wavefronts_pipe_lsu_mem_global_op_ld.sum,n/a,n/a,n/a,n/a,n/a,"186,088,214","102,888,838"
l1tex__t_output_wavefronts_pipe_lsu_mem_global_op_ld.sum.pct_of_peak_sustained_elapsed [%],n/a,n/a,n/a,n/a,n/a,4.54,6.27
l1tex__t_output_wavefronts_pipe_lsu_mem_global_op_red.sum,n/a,n/a,n/a,n/a,n/a,"14,222,649","8,435,352"
l1tex__t_output_wavefronts_pipe_lsu_mem_global_op_red.sum.pct_of_peak_sustained_elapsed [%],n/a,n/a,n/a,n/a,n/a,0.35,0.51
l1tex__t_output_wavefronts_pipe_lsu_mem_global_op_st.sum,n/a,n/a,n/a,n/a,n/a,"5,961,718","1,659,472"
l1tex__t_output_wavefronts_pipe_lsu_mem_global_op_st.sum.pct_of_peak_sustained_elapsed [%],n/a,n/a,n/a,n/a,n/a,0.15,0.10
l1tex__t_output_wavefronts_pipe_lsu_mem_local_op_ld.sum,n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_output_wavefronts_pipe_lsu_mem_local_op_ld.sum.pct_of_peak_sustained_elapsed [%],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_output_wavefronts_pipe_lsu_mem_local_op_st.sum,n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_output_wavefronts_pipe_lsu_mem_local_op_st.sum.pct_of_peak_sustained_elapsed [%],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_output_wavefronts_pipe_tex_mem_surface_op_atom.sum,n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_output_wavefronts_pipe_tex_mem_surface_op_atom.sum.pct_of_peak_sustained_elapsed [%],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_output_wavefronts_pipe_tex_mem_surface_op_ld.sum,n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_output_wavefronts_pipe_tex_mem_surface_op_ld.sum.pct_of_peak_sustained_elapsed [%],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_output_wavefronts_pipe_tex_mem_surface_op_red.sum,n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_output_wavefronts_pipe_tex_mem_surface_op_red.sum.pct_of_peak_sustained_elapsed [%],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_output_wavefronts_pipe_tex_mem_surface_op_st.sum,n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_output_wavefronts_pipe_tex_mem_surface_op_st.sum.pct_of_peak_sustained_elapsed [%],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_output_wavefronts_pipe_tex_mem_texture.sum,n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_output_wavefronts_pipe_tex_mem_texture.sum.pct_of_peak_sustained_elapsed [%],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_requests_pipe_lsu_mem_global_op_atom.sum,n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_requests_pipe_lsu_mem_global_op_atom.sum.pct_of_peak_sustained_elapsed [%],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_requests_pipe_lsu_mem_global_op_ld.sum,n/a,n/a,n/a,n/a,n/a,"29,093,617","26,169,329"
l1tex__t_requests_pipe_lsu_mem_global_op_ld.sum.pct_of_peak_sustained_elapsed [%],n/a,n/a,n/a,n/a,n/a,0.71,1.60
l1tex__t_requests_pipe_lsu_mem_global_op_red.sum,n/a,n/a,n/a,n/a,n/a,"2,170,463","1,874,177"
l1tex__t_requests_pipe_lsu_mem_global_op_red.sum.pct_of_peak_sustained_elapsed [%],n/a,n/a,n/a,n/a,n/a,0.05,0.11
l1tex__t_requests_pipe_lsu_mem_global_op_st.sum,n/a,n/a,n/a,n/a,n/a,"2,473,434","1,529,673"
l1tex__t_requests_pipe_lsu_mem_global_op_st.sum.pct_of_peak_sustained_elapsed [%],n/a,n/a,n/a,n/a,n/a,0.06,0.09
l1tex__t_requests_pipe_lsu_mem_local_op_ld.sum,n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_requests_pipe_lsu_mem_local_op_ld.sum.pct_of_peak_sustained_elapsed [%],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_requests_pipe_lsu_mem_local_op_st.sum,n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_requests_pipe_lsu_mem_local_op_st.sum.pct_of_peak_sustained_elapsed [%],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_requests_pipe_tex_mem_surface_op_atom.sum,n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_requests_pipe_tex_mem_surface_op_atom.sum.pct_of_peak_sustained_elapsed [%],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_requests_pipe_tex_mem_surface_op_ld.sum,n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_requests_pipe_tex_mem_surface_op_ld.sum.pct_of_peak_sustained_elapsed [%],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_requests_pipe_tex_mem_surface_op_red.sum,n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_requests_pipe_tex_mem_surface_op_red.sum.pct_of_peak_sustained_elapsed [%],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_requests_pipe_tex_mem_surface_op_st.sum,n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_requests_pipe_tex_mem_surface_op_st.sum.pct_of_peak_sustained_elapsed [%],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_requests_pipe_tex_mem_texture.sum,n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_requests_pipe_tex_mem_texture.sum.pct_of_peak_sustained_elapsed [%],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_sector_hit_rate.pct [%],n/a,n/a,n/a,n/a,n/a,37.12,23.06
l1tex__t_sector_pipe_lsu_mem_global_op_atom_hit_rate.pct [%],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.pct [%],n/a,n/a,n/a,n/a,n/a,38.05,24.94
l1tex__t_sector_pipe_lsu_mem_global_op_red_hit_rate.pct [%],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_sector_pipe_lsu_mem_global_op_st_hit_rate.pct [%],n/a,n/a,n/a,n/a,n/a,97.85,40.67
l1tex__t_sector_pipe_lsu_mem_local_op_ld_hit_rate.pct [%],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_sector_pipe_lsu_mem_local_op_st_hit_rate.pct [%],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_sector_pipe_tex_mem_surface_op_atom_hit_rate.pct [%],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_sector_pipe_tex_mem_surface_op_ld_hit_rate.pct [%],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_sector_pipe_tex_mem_surface_op_red_hit_rate.pct [%],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_sector_pipe_tex_mem_surface_op_st_hit_rate.pct [%],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_sector_pipe_tex_mem_texture_op_tex_hit_rate.pct [%],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_sectors.avg [sector],n/a,n/a,n/a,n/a,n/a,"14,549,135.22","11,356,396.83"
l1tex__t_sectors.max [sector],n/a,n/a,n/a,n/a,n/a,"21,218,668","12,755,926"
l1tex__t_sectors.min [sector],n/a,n/a,n/a,n/a,n/a,0,"10,795,279"
l1tex__t_sectors.sum [sector],n/a,n/a,n/a,n/a,n/a,"669,260,220","522,394,254"
l1tex__t_sectors_pipe_lsu_mem_global_op_atom.sum [sector],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_sectors_pipe_lsu_mem_global_op_atom_lookup_hit.sum [sector],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_sectors_pipe_lsu_mem_global_op_atom_lookup_miss.sum [sector],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_sectors_pipe_lsu_mem_global_op_ld.sum [sector],n/a,n/a,n/a,n/a,n/a,"608,060,220","471,287,356"
l1tex__t_sectors_pipe_lsu_mem_global_op_ld_lookup_hit.sum [sector],n/a,n/a,n/a,n/a,n/a,"231,356,146","117,548,890"
l1tex__t_sectors_pipe_lsu_mem_global_op_ld_lookup_miss.sum [sector],n/a,n/a,n/a,n/a,n/a,"376,704,074","353,738,466"
l1tex__t_sectors_pipe_lsu_mem_global_op_red.sum [sector],n/a,n/a,n/a,n/a,n/a,"43,796,841","43,902,188"
l1tex__t_sectors_pipe_lsu_mem_global_op_red_lookup_hit.sum [sector],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_sectors_pipe_lsu_mem_global_op_red_lookup_miss.sum [sector],n/a,n/a,n/a,n/a,n/a,"43,796,841","43,902,188"
l1tex__t_sectors_pipe_lsu_mem_global_op_st.sum [sector],n/a,n/a,n/a,n/a,n/a,"17,403,159","7,204,710"
l1tex__t_sectors_pipe_lsu_mem_global_op_st_lookup_hit.sum [sector],n/a,n/a,n/a,n/a,n/a,"17,029,231","2,930,145"
l1tex__t_sectors_pipe_lsu_mem_global_op_st_lookup_miss.sum [sector],n/a,n/a,n/a,n/a,n/a,"373,928","4,274,565"
l1tex__t_sectors_pipe_lsu_mem_local_op_ld.avg.per_second [sector/s],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_sectors_pipe_lsu_mem_local_op_ld.max.per_second [sector/s],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_sectors_pipe_lsu_mem_local_op_ld.min.per_second [sector/s],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_sectors_pipe_lsu_mem_local_op_ld.sum [sector],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_sectors_pipe_lsu_mem_local_op_ld.sum.per_second [sector/s],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_sectors_pipe_lsu_mem_local_op_ld_lookup_hit.sum [sector],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_sectors_pipe_lsu_mem_local_op_ld_lookup_miss.sum [sector],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_sectors_pipe_lsu_mem_local_op_st.avg.per_second [sector/s],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_sectors_pipe_lsu_mem_local_op_st.max.per_second [sector/s],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_sectors_pipe_lsu_mem_local_op_st.min.per_second [sector/s],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_sectors_pipe_lsu_mem_local_op_st.sum [sector],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_sectors_pipe_lsu_mem_local_op_st.sum.per_second [sector/s],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_sectors_pipe_lsu_mem_local_op_st_lookup_hit.sum [sector],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_sectors_pipe_lsu_mem_local_op_st_lookup_miss.sum [sector],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_sectors_pipe_tex_mem_surface_op_atom.sum [sector],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_sectors_pipe_tex_mem_surface_op_atom_lookup_hit.sum [sector],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_sectors_pipe_tex_mem_surface_op_atom_lookup_miss.sum [sector],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_sectors_pipe_tex_mem_surface_op_ld.sum [sector],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_sectors_pipe_tex_mem_surface_op_ld_lookup_hit.sum [sector],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_sectors_pipe_tex_mem_surface_op_ld_lookup_miss.sum [sector],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_sectors_pipe_tex_mem_surface_op_red.sum [sector],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_sectors_pipe_tex_mem_surface_op_red_lookup_hit.sum [sector],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_sectors_pipe_tex_mem_surface_op_red_lookup_miss.sum [sector],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_sectors_pipe_tex_mem_surface_op_st.sum [sector],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_sectors_pipe_tex_mem_surface_op_st_lookup_hit.sum [sector],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_sectors_pipe_tex_mem_surface_op_st_lookup_miss.sum [sector],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_sectors_pipe_tex_mem_texture.sum [sector],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_sectors_pipe_tex_mem_texture_lookup_hit.sum [sector],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__t_sectors_pipe_tex_mem_texture_lookup_miss.sum [sector],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__tex_writeback_active.avg.pct_of_peak_sustained_elapsed [%],0,0,0,0,0,0,0
l1tex__tex_writeback_active.max.pct_of_peak_sustained_elapsed [%],0,0,0,0,0,0,0
l1tex__tex_writeback_active.min.pct_of_peak_sustained_elapsed [%],0,0,0,0,0,0,0
l1tex__tex_writeback_active.sum [cycle],n/a,n/a,n/a,n/a,n/a,0,0
l1tex__tex_writeback_active.sum.pct_of_peak_sustained_elapsed [%],0,0,0,0,0,0,0
l1tex__texin_sm2tex_req_cycles_active.avg.pct_of_peak_sustained_elapsed [%],0.33,0.29,0.02,0.02,0.00,0.00,0.00
l1tex__texin_sm2tex_req_cycles_active.max.pct_of_peak_sustained_elapsed [%],0.33,0.29,0.02,0.02,0.00,0.00,0.00
l1tex__texin_sm2tex_req_cycles_active.min.pct_of_peak_sustained_elapsed [%],0.33,0.29,0.02,0.02,0.00,0.00,0.00
l1tex__texin_sm2tex_req_cycles_active.sum.pct_of_peak_sustained_elapsed [%],0.33,0.29,0.02,0.02,0.00,0.00,0.00
l1tex__throughput.avg.pct_of_peak_sustained_active [%],7.52,14.17,6.97,7.01,19.02,19.02,26.65
l1tex__throughput.avg.pct_of_peak_sustained_elapsed [%],n/a,n/a,n/a,n/a,n/a,19.02,26.65
l1tex__throughput.max.pct_of_peak_sustained_active [%],10.93,17.68,10.46,10.38,27.43,27.44,29.75
l1tex__throughput.max.pct_of_peak_sustained_elapsed [%],n/a,n/a,n/a,n/a,n/a,27.44,29.75
l1tex__throughput.min.pct_of_peak_sustained_active [%],5.41,14.01,5.07,5.09,13.54,13.54,25.46
l1tex__throughput.min.pct_of_peak_sustained_elapsed [%],n/a,n/a,n/a,n/a,n/a,13.54,25.46
l1tex__throughput.sum.pct_of_peak_sustained_active [%],7.52,14.17,6.97,7.01,19.02,19.02,26.65
l1tex__throughput.sum.pct_of_peak_sustained_elapsed [%],n/a,n/a,n/a,n/a,n/a,19.02,26.65
launch__barrier_count,0,0,0,0,0,0,0
launch__block_dim_x [block],768,768,128,128,128,128,128
